TaskID,BaseCandidateCount,EffectiveAlternativeCandidateCount,HasAlternativeCandidate
26764,2,1,True
26765,2,1,True
26766,2,1,True
26767,2,1,True
26768,1,0,False
26769,2,1,True
26770,2,1,True
26771,2,1,True
26772,2,1,True
26773,2,1,True
26774,2,1,True
26775,2,1,True
26776,2,1,True
26777,2,1,True
26778,2,1,True
26779,2,1,True
26780,2,1,True
26781,2,1,True
26782,2,1,True
26783,2,1,True
26784,2,1,True
26785,2,1,True
26786,2,1,True
26787,2,1,True
26788,2,1,True
26789,2,1,True
26790,2,1,True
26791,2,1,True
26792,2,1,True
26793,2,1,True
26794,2,1,True
26795,2,1,True
26796,2,1,True
26797,2,1,True
26798,2,1,True
26799,2,1,True
26800,2,1,True
26801,2,1,True
26802,2,1,True
26803,2,1,True
26804,2,1,True
26805,2,1,True
26806,2,1,True
26807,2,1,True
26808,2,1,True
26809,2,1,True
26810,2,1,True
26811,2,1,True
26812,2,1,True
26813,2,1,True
26814,2,1,True
26815,2,1,True
26816,2,1,True
26817,2,1,True
26818,2,1,True
26819,2,1,True
26820,2,1,True
26821,2,1,True
26822,2,1,True
26823,2,1,True
26824,2,1,True
26825,2,1,True
26826,2,1,True
26827,2,1,True
26828,2,1,True
26829,2,1,True
26830,2,1,True
26831,2,1,True
26832,2,1,True
26833,2,1,True
26834,2,1,True
26835,2,1,True
26836,2,1,True
26837,2,1,True
26838,2,1,True
26839,2,1,True
26840,2,1,True
26841,2,1,True
26842,2,1,True
26843,2,1,True
26844,2,1,True
26845,2,1,True
26846,2,1,True
26847,2,1,True
26848,2,1,True
26849,2,1,True
26850,2,1,True
26851,2,1,True
26852,2,1,True
26853,2,1,True
26854,2,1,True
26855,2,1,True
26856,2,1,True
26857,2,1,True
26858,2,1,True
26859,2,1,True
26860,2,1,True
26861,2,1,True
26862,2,1,True
26863,2,1,True
26864,2,1,True
26865,2,1,True
26866,2,1,True
26867,2,1,True
26868,2,1,True
26869,2,1,True
26870,2,1,True
26871,2,1,True
26872,2,1,True
26873,1,0,False
26874,2,1,True
26875,2,1,True
26876,2,1,True
26877,2,1,True
26878,2,1,True
26879,2,1,True
26880,2,1,True
26881,2,1,True
26882,2,1,True
26883,2,1,True
26884,2,1,True
26885,2,1,True
26886,2,1,True
26887,2,1,True
26888,2,1,True
26889,2,1,True
26890,2,1,True
26891,2,1,True
26892,2,1,True
26893,2,1,True
26894,2,1,True
26895,2,1,True
26896,2,1,True
26897,2,1,True
26898,2,1,True
26899,2,1,True
26900,2,1,True
26901,2,1,True
26902,2,1,True
26903,2,1,True
26904,2,1,True
26905,2,1,True
26906,2,1,True
26907,2,1,True
26908,2,1,True
26909,2,1,True
26910,2,1,True
26911,2,1,True
26912,2,1,True
26913,2,1,True
26914,2,1,True
26915,2,1,True
26916,2,1,True
26917,2,1,True
26918,2,1,True
26919,1,0,False
26920,2,1,True
26921,2,1,True
26922,2,1,True
26923,2,1,True
26924,2,1,True
26925,2,1,True
26926,2,1,True
26927,2,1,True
26928,2,1,True
26929,2,1,True
26930,2,1,True
26931,2,1,True
26932,2,1,True
26933,2,1,True
26934,2,1,True
26935,2,1,True
26936,2,1,True
26937,2,1,True
26938,2,1,True
26939,2,1,True
26940,2,1,True
26941,2,1,True
26942,2,1,True
26943,2,1,True
26944,2,1,True
26945,2,1,True
26946,2,1,True
26947,2,1,True
26948,2,1,True
26949,2,1,True
26950,2,1,True
26951,2,1,True
26952,2,1,True
26953,2,1,True
26954,2,1,True
26955,2,1,True
26956,2,1,True
26957,2,1,True
26958,2,1,True
26959,2,1,True
26960,2,1,True
26961,2,1,True
26962,2,1,True
26963,2,1,True
26964,2,1,True
26965,2,1,True
26966,2,1,True
26967,2,1,True
26968,2,1,True
26969,2,1,True
26970,2,1,True
26971,2,1,True
26972,2,1,True
26973,2,1,True
26974,2,1,True
26975,2,1,True
26976,2,1,True
26977,2,1,True
26978,1,0,False
26979,2,1,True
26980,2,1,True
26981,2,1,True
26982,2,1,True
26983,2,1,True
26984,2,1,True
26985,2,1,True
26986,2,1,True
26987,2,1,True
26988,2,1,True
26989,2,1,True
26990,2,1,True
26991,2,1,True
26992,2,1,True
26993,2,1,True
26994,2,1,True
26995,2,1,True
26996,2,1,True
26997,2,1,True
26998,2,1,True
26999,2,1,True
27000,2,1,True
27001,2,1,True
27002,2,1,True
27003,2,1,True
27004,2,1,True
27005,2,1,True
27006,2,1,True
27007,2,1,True
27008,2,1,True
27009,2,1,True
27010,2,1,True
27011,2,1,True
27012,2,1,True
27013,2,1,True
27014,2,1,True
27015,2,1,True
27016,2,1,True
27017,2,1,True
27018,2,1,True
27019,2,1,True
27020,2,1,True
27021,2,1,True
27022,2,1,True
27023,2,1,True
27024,2,1,True
27025,2,1,True
27026,2,1,True
27027,2,1,True
27028,2,1,True
27029,2,1,True
27030,2,1,True
27031,2,1,True
27032,2,1,True
27033,2,1,True
27034,2,1,True
27035,2,1,True
27036,2,1,True
27037,1,0,False
27038,2,1,True
27039,2,1,True
27040,2,1,True
27041,2,1,True
27042,2,1,True
27043,2,1,True
27044,2,1,True
27045,2,1,True
27046,2,1,True
27047,2,1,True
27048,2,1,True
27049,2,1,True
27050,2,1,True
27051,2,1,True
27052,2,1,True
27053,2,1,True
27054,2,1,True
27055,2,1,True
27056,2,1,True
27057,2,1,True
27058,2,1,True
27059,2,1,True
27060,2,1,True
27061,2,1,True
27062,2,1,True
27063,2,1,True
27064,2,1,True
27065,2,1,True
27066,2,1,True
27067,2,1,True
27068,2,1,True
27069,2,1,True
27070,2,1,True
27071,2,1,True
27072,2,1,True
27073,2,1,True
27074,2,1,True
27075,2,1,True
27076,2,1,True
27077,2,1,True
27078,2,1,True
27079,2,1,True
27080,2,1,True
27081,2,1,True
27082,2,1,True
27083,2,1,True
27084,2,1,True
27085,2,1,True
27086,2,1,True
27087,2,1,True
27088,2,1,True
27089,2,1,True
27090,2,1,True
27091,2,1,True
27092,2,1,True
27093,2,1,True
27094,2,1,True
27095,2,1,True
27096,2,1,True
27097,2,1,True
27098,2,1,True
27099,2,1,True
27100,2,1,True
27101,2,1,True
27102,2,1,True
27103,2,1,True
27104,2,1,True
27105,2,1,True
27106,2,1,True
27107,2,1,True
27108,2,1,True
27109,2,1,True
27110,2,1,True
27111,2,1,True
27112,2,1,True
27113,2,1,True
27114,2,1,True
27115,2,1,True
27116,2,1,True
27117,2,1,True
27118,2,1,True
27119,2,1,True
27120,2,1,True
27121,2,1,True
27122,2,1,True
27123,2,1,True
27124,2,1,True
27125,2,1,True
27126,2,1,True
27127,2,1,True
27128,2,1,True
27129,2,1,True
27130,2,1,True
27131,2,1,True
27132,2,1,True
27133,2,1,True
27134,2,1,True
27135,2,1,True
27136,2,1,True
27137,2,1,True
27138,2,1,True
27139,2,1,True
27140,2,1,True
27141,2,1,True
27142,2,1,True
27143,2,1,True
27144,2,1,True
27145,2,1,True
27146,2,1,True
27147,2,1,True
27148,2,1,True
27149,2,1,True
27150,2,1,True
27151,2,1,True
27152,2,1,True
27153,2,1,True
27154,2,1,True
27155,1,0,False
27156,2,1,True
27157,2,1,True
27158,2,1,True
27159,2,1,True
27160,2,1,True
27161,2,1,True
27162,2,1,True
27163,2,1,True
27164,2,1,True
27165,2,1,True
27166,2,1,True
27167,2,1,True
27168,2,1,True
27169,2,1,True
27170,2,1,True
27171,2,1,True
27172,2,1,True
27173,2,1,True
27174,2,1,True
27175,2,1,True
27176,2,1,True
27177,2,1,True
27178,2,1,True
27179,2,1,True
27180,2,1,True
27181,2,1,True
27182,2,1,True
27183,2,1,True
27184,2,1,True
27185,2,1,True
27186,2,1,True
27187,2,1,True
27188,2,1,True
27189,2,1,True
27190,2,1,True
27191,2,1,True
27192,2,1,True
27193,2,1,True
27194,2,1,True
27195,2,1,True
27196,2,1,True
27197,2,1,True
27198,2,1,True
27199,2,1,True
27200,2,1,True
27201,2,1,True
27202,2,1,True
27203,2,1,True
27204,2,1,True
27205,2,1,True
27206,2,1,True
27207,2,1,True
27208,2,1,True
27209,2,1,True
27210,2,1,True
27211,2,1,True
27212,2,1,True
27213,2,1,True
27214,2,1,True
27215,2,1,True
27216,2,1,True
27217,2,1,True
27218,2,1,True
27219,2,1,True
27220,2,1,True
27221,2,1,True
27222,2,1,True
27223,2,1,True
27224,2,1,True
27225,2,1,True
27226,2,1,True
27227,2,1,True
27228,2,1,True
27229,2,1,True
27230,2,1,True
27231,2,1,True
27232,2,1,True
27233,2,1,True
27234,2,1,True
27235,2,1,True
27236,2,1,True
27237,2,1,True
27238,2,1,True
27239,2,1,True
27240,2,1,True
27241,2,1,True
27242,2,1,True
27243,2,1,True
27244,2,1,True
27245,2,1,True
27246,2,1,True
27247,2,1,True
27248,2,1,True
27249,2,1,True
27250,2,1,True
27251,2,1,True
27252,2,1,True
27253,2,1,True
27254,2,1,True
27255,2,1,True
27256,2,1,True
27257,2,1,True
27258,2,1,True
27259,2,1,True
27260,2,1,True
27261,2,1,True
27262,2,1,True
27263,2,1,True
27264,2,1,True
27265,2,1,True
27266,2,1,True
27267,2,1,True
27268,2,1,True
27269,2,1,True
27270,2,1,True
27271,2,1,True
27272,2,1,True
27273,2,1,True
27274,2,1,True
27275,2,1,True
27276,2,1,True
27277,2,1,True
27278,2,1,True
27279,2,1,True
27280,2,1,True
27281,2,1,True
27282,2,1,True
27283,2,1,True
27284,2,1,True
27285,2,1,True
27286,2,1,True
27287,2,1,True
27288,2,1,True
27289,2,1,True
27290,2,1,True
27291,2,1,True
27292,2,1,True
27293,2,1,True
27294,2,1,True
27295,2,1,True
27296,2,1,True
27297,2,1,True
27298,2,1,True
27299,2,1,True
27300,2,1,True
27301,2,1,True
27302,2,1,True
27303,2,1,True
27304,2,1,True
27305,2,1,True
27306,2,1,True
27307,2,1,True
27308,2,1,True
27309,2,1,True
27310,2,1,True
27311,2,1,True
27312,2,1,True
27313,2,1,True
27314,2,1,True
27315,2,1,True
27316,2,1,True
27317,2,1,True
27318,2,1,True
27319,2,1,True
27320,2,1,True
27321,2,1,True
27322,2,1,True
27323,2,1,True
27324,2,1,True
27325,2,1,True
27326,2,1,True
27327,2,1,True
27328,2,1,True
27329,2,1,True
27330,2,1,True
27331,2,1,True
27332,2,1,True
27333,2,1,True
27334,2,1,True
27335,2,1,True
27336,2,1,True
27337,2,1,True
27338,2,1,True
27339,2,1,True
27340,2,1,True
27341,2,1,True
27342,2,1,True
27343,2,1,True
27344,2,1,True
27345,2,1,True
27346,2,1,True
27347,2,1,True
27348,2,1,True
27349,2,1,True
27350,2,1,True
27351,2,1,True
27352,2,1,True
27353,2,1,True
27354,2,1,True
27355,2,1,True
27356,2,1,True
27357,2,1,True
27358,2,1,True
27359,2,1,True
27360,2,1,True
27361,2,1,True
27362,2,1,True
27363,2,1,True
27364,2,1,True
27365,2,1,True
27366,2,1,True
27367,2,1,True
27368,2,1,True
27369,2,1,True
27370,2,1,True
27371,2,1,True
27372,2,1,True
27373,2,1,True
27374,2,1,True
27375,2,1,True
27376,2,1,True
27377,2,1,True
27378,2,1,True
27379,2,1,True
27380,2,1,True
27381,2,1,True
27382,2,1,True
27383,2,1,True
27384,2,1,True
27385,2,1,True
27386,2,1,True
27387,2,1,True
27388,2,1,True
27389,2,1,True
27390,2,1,True
27391,2,1,True
27392,2,1,True
27393,2,1,True
27394,2,1,True
27395,2,1,True
27396,2,1,True
27397,2,1,True
27398,2,1,True
27399,2,1,True
27400,2,1,True
27401,2,1,True
27402,2,1,True
27403,2,1,True
27404,2,1,True
27405,2,1,True
27406,2,1,True
27407,2,1,True
27408,2,1,True
27409,2,1,True
27410,2,1,True
27411,2,1,True
27412,2,1,True
27413,2,1,True
27414,2,1,True
27415,2,1,True
27416,2,1,True
27417,2,1,True
27418,2,1,True
27419,2,1,True
27420,2,1,True
27421,2,1,True
27422,2,1,True
27423,2,1,True
27424,2,1,True
27425,2,1,True
27426,2,1,True
27427,2,1,True
27428,2,1,True
27429,2,1,True
27430,2,1,True
27431,2,1,True
27432,2,1,True
27433,2,1,True
27434,2,1,True
27435,2,1,True
27436,2,1,True
27437,2,1,True
27438,2,1,True
27439,2,1,True
27440,2,1,True
27441,2,1,True
27442,2,1,True
27443,2,1,True
27444,2,1,True
27445,2,1,True
27446,2,1,True
27447,2,1,True
27448,2,1,True
27449,2,1,True
27450,2,1,True
27451,2,1,True
27452,2,1,True
27453,2,1,True
27454,2,1,True
27455,2,1,True
27456,2,1,True
27457,2,1,True
27458,2,1,True
27459,2,1,True
27460,2,1,True
27461,2,1,True
27462,2,1,True
27463,2,1,True
27464,2,1,True
27465,2,1,True
27466,2,1,True
27467,2,1,True
27468,2,1,True
27469,2,1,True
27470,1,0,False
27471,2,1,True
27472,2,1,True
27473,2,1,True
27474,2,1,True
27475,2,1,True
27476,2,1,True
27477,2,1,True
27478,2,1,True
27479,2,1,True
27480,2,1,True
27481,2,1,True
27482,2,1,True
27483,2,1,True
27484,2,1,True
27485,2,1,True
27486,2,1,True
27487,2,1,True
27488,2,1,True
27489,2,1,True
27490,2,1,True
27491,2,1,True
27492,2,1,True
27493,2,1,True
27494,2,1,True
27495,2,1,True
27496,2,1,True
27497,2,1,True
27498,2,1,True
27499,2,1,True
27500,2,1,True
27501,2,1,True
27502,2,1,True
27503,2,1,True
27504,2,1,True
27505,2,1,True
27506,2,1,True
27507,2,1,True
27508,2,1,True
27509,2,1,True
27510,2,1,True
27511,2,1,True
27512,2,1,True
27513,2,1,True
27514,2,1,True
27515,2,1,True
27516,2,1,True
27517,2,1,True
27518,2,1,True
27519,2,1,True
27520,2,1,True
27521,2,1,True
27522,2,1,True
27523,2,1,True
27524,2,1,True
27525,2,1,True
27526,2,1,True
27527,2,1,True
27528,2,1,True
27529,2,1,True
27530,2,1,True
27531,2,1,True
27532,2,1,True
27533,2,1,True
27534,2,1,True
27535,2,1,True
27536,2,1,True
27537,2,1,True
27538,2,1,True
27539,2,1,True
27540,2,1,True
27541,2,1,True
27542,2,1,True
27543,2,1,True
27544,2,1,True
27545,2,1,True
27546,2,1,True
27547,2,1,True
27548,2,1,True
27549,2,1,True
27550,2,1,True
27551,2,1,True
27552,2,1,True
27553,2,1,True
27554,2,1,True
27555,2,1,True
27556,2,1,True
27557,2,1,True
27558,2,1,True
27559,2,1,True
27560,2,1,True
27561,2,1,True
27562,2,1,True
27563,2,1,True
27564,2,1,True
27565,2,1,True
27566,2,1,True
27567,2,1,True
27568,2,1,True
27569,2,1,True
27570,2,1,True
27571,2,1,True
27572,2,1,True
27573,2,1,True
27574,2,1,True
27575,2,1,True
27576,2,1,True
27577,2,1,True
27578,2,1,True
27579,2,1,True
27580,2,1,True
27581,2,1,True
27582,2,1,True
27583,2,1,True
27584,2,1,True
27585,2,1,True
27586,2,1,True
27587,2,1,True
27588,1,0,False
27589,2,1,True
27590,2,1,True
27591,2,1,True
27592,2,1,True
27593,2,1,True
27594,2,1,True
27595,2,1,True
27596,2,1,True
27597,2,1,True
27598,2,1,True
27599,2,1,True
27600,2,1,True
27601,2,1,True
27602,2,1,True
27603,2,1,True
27604,2,1,True
27605,2,1,True
27606,2,1,True
27607,2,1,True
27608,2,1,True
27609,2,1,True
27610,2,1,True
27611,2,1,True
27612,2,1,True
27613,2,1,True
27614,2,1,True
27615,2,1,True
27616,2,1,True
27617,2,1,True
27618,2,1,True
27619,2,1,True
27620,2,1,True
27621,2,1,True
27622,2,1,True
27623,2,1,True
27624,2,1,True
27625,2,1,True
27626,2,1,True
27627,2,1,True
27628,2,1,True
27629,2,1,True
27630,2,1,True
27631,2,1,True
27632,2,1,True
27633,2,1,True
27634,2,1,True
27635,2,1,True
27636,2,1,True
27637,2,1,True
27638,2,1,True
27639,2,1,True
27640,2,1,True
27641,2,1,True
27642,2,1,True
27643,2,1,True
27644,2,1,True
27645,2,1,True
27646,2,1,True
27647,2,1,True
27648,2,1,True
27649,2,1,True
27650,2,1,True
27651,2,1,True
27652,2,1,True
27653,2,1,True
27654,2,1,True
27655,2,1,True
27656,2,1,True
27657,2,1,True
27658,2,1,True
27659,2,1,True
27660,2,1,True
27661,2,1,True
27662,2,1,True
27663,2,1,True
27664,2,1,True
27665,2,1,True
27666,2,1,True
27667,2,1,True
27668,2,1,True
27669,2,1,True
27670,2,1,True
27671,2,1,True
27672,2,1,True
27673,2,1,True
27674,2,1,True
27675,2,1,True
27676,2,1,True
27677,2,1,True
27678,2,1,True
27679,2,1,True
27680,2,1,True
27681,2,1,True
27682,2,1,True
27683,2,1,True
27684,2,1,True
27685,2,1,True
27686,2,1,True
27687,2,1,True
27688,2,1,True
27689,2,1,True
27690,2,1,True
27691,2,1,True
27692,2,1,True
27693,2,1,True
27694,2,1,True
27695,2,1,True
27696,2,1,True
27697,2,1,True
27698,2,1,True
27699,2,1,True
27700,2,1,True
27701,2,1,True
27702,2,1,True
27703,2,1,True
27704,2,1,True
27705,2,1,True
27706,2,1,True
27707,2,1,True
27708,2,1,True
27709,2,1,True
27710,2,1,True
27711,2,1,True
27712,2,1,True
27713,2,1,True
27714,2,1,True
27715,2,1,True
27716,2,1,True
27717,2,1,True
27718,2,1,True
27719,2,1,True
27720,2,1,True
27721,2,1,True
27722,2,1,True
27723,2,1,True
27724,2,1,True
27725,2,1,True
27726,2,1,True
27727,2,1,True
27728,2,1,True
27729,2,1,True
27730,2,1,True
27731,2,1,True
27732,2,1,True
27733,2,1,True
27734,2,1,True
27735,2,1,True
27736,2,1,True
27737,2,1,True
27738,2,1,True
27739,2,1,True
27740,2,1,True
27741,2,1,True
27742,2,1,True
27743,2,1,True
27744,2,1,True
27745,2,1,True
27746,2,1,True
27747,2,1,True
27748,2,1,True
27749,2,1,True
27750,2,1,True
27751,2,1,True
27752,1,0,False
27753,2,1,True
27754,2,1,True
27755,2,1,True
27756,2,1,True
27757,2,1,True
27758,2,1,True
27759,2,1,True
27760,2,1,True
27761,2,1,True
27762,2,1,True
27763,2,1,True
27764,2,1,True
27765,2,1,True
27766,2,1,True
27767,2,1,True
27768,2,1,True
27769,2,1,True
27770,2,1,True
27771,2,1,True
27772,2,1,True
27773,2,1,True
27774,2,1,True
27775,2,1,True
27776,2,1,True
27777,2,1,True
27778,2,1,True
27779,2,1,True
27780,2,1,True
27781,2,1,True
27782,2,1,True
27783,2,1,True
27784,2,1,True
27785,2,1,True
27786,2,1,True
27787,2,1,True
27788,2,1,True
27789,2,1,True
27790,2,1,True
27791,2,1,True
27792,2,1,True
27793,2,1,True
27794,2,1,True
27795,2,1,True
27796,2,1,True
27797,2,1,True
27798,2,1,True
27799,2,1,True
27800,2,1,True
27801,2,1,True
27802,2,1,True
27803,2,1,True
27804,2,1,True
27805,2,1,True
27806,2,1,True
27807,2,1,True
27808,2,1,True
27809,2,1,True
27810,2,1,True
27811,1,0,False
27812,2,1,True
27813,2,1,True
27814,2,1,True
27815,2,1,True
27816,2,1,True
27817,2,1,True
27818,2,1,True
27819,2,1,True
27820,2,1,True
27821,2,1,True
27822,2,1,True
27823,2,1,True
27824,2,1,True
27825,2,1,True
27826,2,1,True
27827,2,1,True
27828,2,1,True
27829,2,1,True
27830,2,1,True
27831,2,1,True
27832,2,1,True
27833,2,1,True
27834,2,1,True
27835,2,1,True
27836,2,1,True
27837,2,1,True
27838,2,1,True
27839,2,1,True
27840,2,1,True
27841,2,1,True
27842,2,1,True
27843,2,1,True
27844,2,1,True
27845,2,1,True
27846,2,1,True
27847,2,1,True
27848,2,1,True
27849,2,1,True
27850,2,1,True
27851,2,1,True
27852,2,1,True
27853,2,1,True
27854,2,1,True
27855,2,1,True
27856,2,1,True
27857,2,1,True
27858,2,1,True
27859,2,1,True
27860,2,1,True
27861,2,1,True
27862,2,1,True
27863,2,1,True
27864,2,1,True
27865,2,1,True
27866,2,1,True
27867,2,1,True
27868,2,1,True
27869,2,1,True
27870,2,1,True
27871,2,1,True
27872,2,1,True
27873,2,1,True
27874,2,1,True
27875,2,1,True
27876,2,1,True
27877,2,1,True
27878,2,1,True
27879,2,1,True
27880,2,1,True
27881,2,1,True
27882,2,1,True
27883,2,1,True
27884,2,1,True
27885,2,1,True
27886,2,1,True
27887,2,1,True
27888,2,1,True
27889,2,1,True
27890,2,1,True
27891,2,1,True
27892,2,1,True
27893,2,1,True
27894,2,1,True
27895,2,1,True
27896,2,1,True
27897,2,1,True
27898,2,1,True
27899,2,1,True
27900,2,1,True
27901,2,1,True
27902,2,1,True
27903,2,1,True
27904,2,1,True
27905,2,1,True
27906,2,1,True
27907,2,1,True
27908,2,1,True
27909,2,1,True
27910,2,1,True
27911,2,1,True
27912,2,1,True
27913,2,1,True
27914,2,1,True
27915,2,1,True
27916,1,0,False
27917,2,1,True
27918,2,1,True
27919,2,1,True
27920,2,1,True
27921,2,1,True
27922,2,1,True
27923,2,1,True
27924,2,1,True
27925,2,1,True
27926,2,1,True
27927,2,1,True
27928,2,1,True
27929,2,1,True
27930,2,1,True
27931,2,1,True
27932,2,1,True
27933,2,1,True
27934,2,1,True
27935,2,1,True
27936,2,1,True
27937,2,1,True
27938,2,1,True
27939,2,1,True
27940,2,1,True
27941,2,1,True
27942,2,1,True
27943,2,1,True
27944,2,1,True
27945,2,1,True
27946,2,1,True
27947,2,1,True
27948,2,1,True
27949,2,1,True
27950,2,1,True
27951,2,1,True
27952,2,1,True
27953,2,1,True
27954,2,1,True
27955,2,1,True
27956,2,1,True
27957,2,1,True
27958,2,1,True
27959,2,1,True
27960,2,1,True
27961,2,1,True
27962,2,1,True
27963,2,1,True
27964,2,1,True
27965,2,1,True
27966,2,1,True
27967,2,1,True
27968,2,1,True
27969,2,1,True
27970,2,1,True
27971,2,1,True
27972,2,1,True
27973,2,1,True
27974,2,1,True
27975,2,1,True
27976,2,1,True
27977,2,1,True
27978,2,1,True
27979,2,1,True
27980,2,1,True
27981,2,1,True
27982,2,1,True
27983,2,1,True
27984,2,1,True
27985,2,1,True
27986,2,1,True
27987,2,1,True
27988,2,1,True
27989,2,1,True
27990,2,1,True
27991,2,1,True
27992,2,1,True
27993,2,1,True
27994,2,1,True
27995,2,1,True
27996,2,1,True
27997,2,1,True
27998,2,1,True
27999,2,1,True
28000,2,1,True
28001,2,1,True
28002,2,1,True
28003,2,1,True
28004,2,1,True
28005,2,1,True
28006,2,1,True
28007,2,1,True
28008,2,1,True
28009,2,1,True
28010,2,1,True
28011,2,1,True
28012,2,1,True
28013,2,1,True
28014,2,1,True
28015,2,1,True
28016,2,1,True
28017,2,1,True
28018,2,1,True
28019,2,1,True
28020,2,1,True
28021,1,0,False
28022,2,1,True
28023,2,1,True
28024,2,1,True
28025,2,1,True
28026,2,1,True
28027,2,1,True
28028,2,1,True
28029,2,1,True
28030,2,1,True
28031,2,1,True
28032,2,1,True
28033,2,1,True
28034,2,1,True
28035,2,1,True
28036,2,1,True
28037,2,1,True
28038,2,1,True
28039,2,1,True
28040,2,1,True
28041,2,1,True
28042,2,1,True
28043,2,1,True
28044,2,1,True
28045,2,1,True
28046,2,1,True
28047,2,1,True
28048,2,1,True
28049,2,1,True
28050,2,1,True
28051,2,1,True
28052,2,1,True
28053,2,1,True
28054,2,1,True
28055,2,1,True
28056,2,1,True
28057,2,1,True
28058,2,1,True
28059,2,1,True
28060,2,1,True
28061,2,1,True
28062,2,1,True
28063,2,1,True
28064,2,1,True
28065,2,1,True
28066,2,1,True
28067,2,1,True
28068,2,1,True
28069,2,1,True
28070,2,1,True
28071,2,1,True
28072,2,1,True
28073,2,1,True
28074,2,1,True
28075,2,1,True
28076,2,1,True
28077,2,1,True
28078,2,1,True
28079,2,1,True
28080,2,1,True
28081,2,1,True
28082,2,1,True
28083,2,1,True
28084,2,1,True
28085,2,1,True
28086,2,1,True
28087,2,1,True
28088,2,1,True
28089,2,1,True
28090,2,1,True
28091,2,1,True
28092,2,1,True
28093,2,1,True
28094,2,1,True
28095,2,1,True
28096,2,1,True
28097,2,1,True
28098,2,1,True
28099,2,1,True
28100,2,1,True
28101,2,1,True
28102,2,1,True
28103,2,1,True
28104,2,1,True
28105,2,1,True
28106,2,1,True
28107,2,1,True
28108,2,1,True
28109,2,1,True
28110,2,1,True
28111,2,1,True
28112,2,1,True
28113,2,1,True
28114,2,1,True
28115,2,1,True
28116,2,1,True
28117,2,1,True
28118,2,1,True
28119,2,1,True
28120,2,1,True
28121,2,1,True
28122,2,1,True
28123,2,1,True
28124,2,1,True
28125,2,1,True
28126,2,1,True
28127,2,1,True
28128,2,1,True
28129,2,1,True
28130,2,1,True
28131,2,1,True
28132,2,1,True
28133,2,1,True
28134,2,1,True
28135,2,1,True
28136,2,1,True
28137,2,1,True
28138,2,1,True
28139,2,1,True
28140,2,1,True
28141,2,1,True
28142,2,1,True
28143,2,1,True
28144,2,1,True
28145,2,1,True
28146,2,1,True
28147,2,1,True
28148,2,1,True
28149,2,1,True
28150,2,1,True
28151,2,1,True
28152,2,1,True
28153,2,1,True
28154,2,1,True
28155,2,1,True
28156,2,1,True
28157,2,1,True
28158,2,1,True
28159,2,1,True
28160,2,1,True
28161,2,1,True
28162,2,1,True
28163,2,1,True
28164,2,1,True
28165,2,1,True
28166,2,1,True
28167,2,1,True
28168,2,1,True
28169,2,1,True
28170,2,1,True
28171,2,1,True
28172,2,1,True
28173,2,1,True
28174,2,1,True
28175,2,1,True
28176,2,1,True
28177,2,1,True
28178,2,1,True
28179,2,1,True
28180,2,1,True
28181,2,1,True
28182,2,1,True
28183,2,1,True
28184,2,1,True
28185,2,1,True
28186,2,1,True
28187,2,1,True
28188,2,1,True
28189,2,1,True
28190,2,1,True
28191,2,1,True
28192,2,1,True
28193,2,1,True
28194,2,1,True
28195,2,1,True
28196,2,1,True
28197,2,1,True
28198,2,1,True
28199,2,1,True
28200,2,1,True
28201,2,1,True
28202,2,1,True
28203,2,1,True
28204,2,1,True
28205,2,1,True
28206,2,1,True
28207,2,1,True
28208,2,1,True
28209,2,1,True
28210,2,1,True
28211,2,1,True
28212,2,1,True
28213,2,1,True
28214,2,1,True
28215,2,1,True
28216,2,1,True
28217,2,1,True
28218,2,1,True
28219,2,1,True
28220,2,1,True
28221,2,1,True
28222,2,1,True
28223,2,1,True
28224,2,1,True
28225,2,1,True
28226,2,1,True
28227,2,1,True
28228,2,1,True
28229,2,1,True
28230,2,1,True
28231,2,1,True
28232,2,1,True
28233,2,1,True
28234,2,1,True
28235,2,1,True
28236,2,1,True
28237,2,1,True
28238,2,1,True
28239,2,1,True
28240,2,1,True
28241,2,1,True
28242,2,1,True
28243,2,1,True
28244,2,1,True
28245,2,1,True
28246,2,1,True
28247,2,1,True
28248,2,1,True
28249,2,1,True
28250,2,1,True
28251,2,1,True
28252,2,1,True
28253,2,1,True
28254,2,1,True
28255,2,1,True
28256,2,1,True
28257,1,0,False
28258,2,1,True
28259,2,1,True
28260,2,1,True
28261,2,1,True
28262,2,1,True
28263,2,1,True
28264,2,1,True
28265,2,1,True
28266,2,1,True
28267,2,1,True
28268,2,1,True
28269,2,1,True
28270,2,1,True
28271,2,1,True
28272,2,1,True
28273,2,1,True
28274,2,1,True
28275,2,1,True
28276,2,1,True
28277,2,1,True
28278,2,1,True
28279,2,1,True
28280,2,1,True
28281,2,1,True
28282,2,1,True
28283,2,1,True
28284,2,1,True
28285,2,1,True
28286,2,1,True
28287,2,1,True
28288,2,1,True
28289,2,1,True
28290,2,1,True
28291,2,1,True
28292,2,1,True
28293,2,1,True
28294,2,1,True
28295,2,1,True
28296,2,1,True
28297,2,1,True
28298,2,1,True
28299,2,1,True
28300,2,1,True
28301,2,1,True
28302,2,1,True
28303,1,0,False
28304,2,1,True
28305,2,1,True
28306,2,1,True
28307,2,1,True
28308,2,1,True
28309,2,1,True
28310,2,1,True
28311,2,1,True
28312,2,1,True
28313,2,1,True
