Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,SOC_MWh,GridExportLimit_MW,Price,SellPrice,CarbonIntensity,RenewableDirectUse_MW,RenewableCharge_MW,GridCharge_MW,Charge_MW,Discharge_MW,StorageToLoad_MW,RenewableSell_MW,StorageSell_MW,GridPurchaseForLoad_MW,GridPurchase_MW,GridSell_MW,RenewableCurtailment_MW,NetGrid_MW,RenewableUse_MW,Curtailment_MW
RegionC,2329,529.2980795399973,587.87,135.0,0.0,427.73,0.0,0.5815,529.2980795399973,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,58.57192046000273,0.0,529.2980795399973,58.57192046000273
RegionC,2330,554.9003004599995,650.0,135.0,0.0,427.93,0.0,0.5804,554.9003004599995,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,95.09969954000053,0.0,554.9003004599995,95.09969954000053
RegionC,2331,545.0236399999984,722.35,135.0,0.0,428.14,0.0,0.5764,545.0236399999984,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,177.3263600000016,0.0,545.0236399999984,177.3263600000016
RegionC,2332,541.7420004600028,800.0,135.0,0.0,428.36,0.0,0.5699,541.7420004600028,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,258.2579995399972,0.0,541.7420004600028,258.2579995399972
RegionC,2333,537.1052000000018,877.65,135.0,0.0,428.58,0.0,0.5612,537.1052000000018,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,340.5447999999982,0.0,537.1052000000018,340.5447999999982
RegionC,2334,538.9175995400008,950.0,135.0,0.0,428.81,0.0,0.5511,538.9175995400008,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,411.08240045999923,0.0,538.9175995400008,411.08240045999923
RegionC,2335,540.6784799999997,1012.13,135.0,0.0,660.06,0.0,0.5402,540.6784799999997,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,471.4515200000003,0.0,540.6784799999997,471.4515200000003
RegionC,2336,545.2858404600006,1059.81,135.0,0.0,660.43,0.0,0.5293,545.2858404600006,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,514.5241595399993,0.0,545.2858404600006,514.5241595399993
RegionC,2337,549.8619195400005,1089.78,135.0,0.0,660.8,0.0,0.5192,549.8619195400005,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,539.9180804599995,0.0,549.8619195400005,539.9180804599995
RegionC,2338,554.9108799999997,1100.0,135.0,0.0,661.19,0.0,0.5106,554.9108799999997,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,545.0891200000003,0.0,554.9108799999997,545.0891200000003
RegionC,2339,557.1611995399999,1089.78,135.0,0.0,661.57,0.0,0.5042,557.1611995399999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,532.6188004600001,0.0,557.1611995399999,532.6188004600001
RegionC,2340,542.2259200000003,1059.81,135.0,0.0,661.97,0.0,0.5003,542.2259200000003,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,517.5840799999996,0.0,542.2259200000003,517.5840799999996
RegionC,2341,480.7708399999994,1012.13,135.0,0.0,662.37,0.0,0.4994,480.7708399999994,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,531.3591600000007,0.0,480.7708399999994,531.3591600000007
RegionC,2342,443.47680045999925,950.0,135.0,0.0,662.78,0.0,0.5015,443.47680045999925,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,506.52319954000075,0.0,443.47680045999925,506.52319954000075
RegionC,2343,397.1069604600042,877.65,135.0,0.0,663.19,0.0,0.5064,397.1069604600042,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,480.5430395399958,0.0,397.1069604600042,480.5430395399958
RegionC,2344,360.8722995400004,800.0,135.0,0.0,663.61,0.0,0.514,360.8722995400004,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,439.1277004599996,0.0,360.8722995400004,439.1277004599996
RegionC,2345,394.70484000000016,722.35,135.0,0.0,962.85,0.0,0.5237,394.70484000000016,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,327.64515999999986,0.0,394.70484000000016,327.64515999999986
RegionC,2346,367.7911599999991,650.0,135.0,0.0,963.47,0.0,0.5349,367.7911599999991,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,282.2088400000009,0.0,367.7911599999991,282.2088400000009
RegionC,2347,359.9260804599953,587.87,135.0,0.0,964.09,0.0,0.5469,359.9260804599953,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,227.94391954000469,0.0,359.9260804599953,227.94391954000469
RegionC,2348,370.6192400000005,540.19,135.0,0.0,964.71,0.0,0.5589,370.6192400000005,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,169.57075999999955,0.0,370.6192400000005,169.57075999999955
RegionC,2349,425.9779399999987,510.22,135.0,0.0,965.34,0.0,0.5702,425.9779399999987,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,84.24206000000135,0.0,425.9779399999987,84.24206000000135
RegionC,2350,366.2538399999995,500.0,135.0,0.0,599.57,0.0,0.5799,366.2538399999995,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,133.7461600000005,0.0,366.2538399999995,133.7461600000005
RegionC,2351,510.1501195399991,510.22,135.0,0.0,599.96,0.0,0.5875,510.1501195399991,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.06988046000094528,0.0,510.1501195399991,0.06988046000094528
RegionC,2352,451.68135999999976,540.19,135.0,0.0,433.59,0.0,0.5925,451.68135999999976,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,88.5086400000003,0.0,451.68135999999976,88.5086400000003
RegionC,2353,554.4288000000022,587.87,135.0,0.0,433.87,0.0,0.5946,554.4288000000022,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,33.44119999999782,0.0,554.4288000000022,33.44119999999782
RegionC,2354,542.2369604599982,650.0,135.0,0.0,434.16,0.0,0.5937,542.2369604599982,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,107.76303954000184,0.0,542.2369604599982,107.76303954000184
RegionC,2355,541.9812000000001,722.35,135.0,0.0,434.44,0.0,0.59,541.9812000000001,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,180.36879999999996,0.0,541.9812000000001,180.36879999999996
RegionC,2356,555.1905600000003,800.0,135.0,0.0,434.72,0.0,0.5836,555.1905600000003,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,244.80943999999965,0.0,555.1905600000003,244.80943999999965
RegionC,2357,554.33864046,877.65,135.0,0.0,435.0,0.0,0.5751,554.33864046,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,323.31135954,0.0,554.33864046,323.31135954
RegionC,2358,554.1325599999985,950.0,135.0,0.0,435.28,0.0,0.5651,554.1325599999985,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,395.86744000000147,0.0,554.1325599999985,395.86744000000147
RegionC,2359,548.2270799999995,1012.13,135.0,0.0,670.09,0.0,0.5543,548.2270799999995,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,463.90292000000045,0.0,548.2270799999995,463.90292000000045
RegionC,2360,545.8130000000004,1059.81,135.0,0.0,670.51,0.0,0.5435,545.8130000000004,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,513.9969999999995,0.0,545.8130000000004,513.9969999999995
RegionC,2361,546.2591999999999,1089.78,135.0,0.0,670.93,0.0,0.5334,546.2591999999999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,543.5208000000001,0.0,546.2591999999999,543.5208000000001
RegionC,2362,550.6153999999996,1100.0,135.0,0.0,671.34,0.0,0.5249,550.6153999999996,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,549.3846000000004,0.0,550.6153999999996,549.3846000000004
RegionC,2363,540.9314799999995,1089.78,135.0,0.0,671.75,0.0,0.5185,540.9314799999995,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,548.8485200000005,0.0,540.9314799999995,548.8485200000005
RegionC,2364,495.64447953999974,1059.81,135.0,0.0,672.15,0.0,0.5147,495.64447953999974,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,564.1655204600002,0.0,495.64447953999974,564.1655204600002
RegionC,2365,496.7723999999999,1012.13,135.0,0.0,672.55,0.0,0.5137,496.7723999999999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,515.3576,0.0,496.7723999999999,515.3576
RegionC,2366,485.73147953999677,950.0,135.0,0.0,672.94,0.0,0.5157,485.73147953999677,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,464.26852046000323,0.0,485.73147953999677,464.26852046000323
RegionC,2367,444.99893999999944,877.65,135.0,0.0,673.32,0.0,0.5207,444.99893999999944,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,432.65106000000054,0.0,444.99893999999944,432.65106000000054
RegionC,2368,403.4623199999997,800.0,135.0,0.0,673.7,0.0,0.5282,403.4623199999997,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,396.5376800000003,0.0,403.4623199999997,396.5376800000003
RegionC,2369,380.71348046000026,722.35,135.0,0.0,977.4,0.0,0.5378,380.71348046000026,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,341.63651953999977,0.0,380.71348046000026,341.63651953999977
RegionC,2370,378.9525995400049,650.0,135.0,0.0,977.92,0.0,0.5489,378.9525995400049,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,271.0474004599951,0.0,378.9525995400049,271.0474004599951
RegionC,2371,389.0031404599958,587.87,135.0,0.0,978.43,0.0,0.5608,389.0031404599958,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,198.8668595400042,0.0,389.0031404599958,198.8668595400042
RegionC,2372,402.5942999999997,540.19,135.0,0.0,978.92,0.0,0.5726,402.5942999999997,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,137.59570000000036,0.0,402.5942999999997,137.59570000000036
RegionC,2373,421.2509804600001,510.22,135.0,0.0,979.4,0.0,0.5837,421.2509804600001,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,88.96901953999992,0.0,421.2509804600001,88.96901953999992
RegionC,2374,463.4150400000036,500.0,135.0,0.0,608.19,0.0,0.5932,463.4150400000036,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36.584959999996386,0.0,463.4150400000036,36.584959999996386
RegionC,2375,487.5125995400061,510.22,135.0,0.0,608.48,0.0,0.6006,487.5125995400061,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,22.70740045999395,0.0,487.5125995400061,22.70740045999395
RegionC,2376,521.3805595399999,540.19,135.0,0.0,439.65,0.0,0.6054,521.3805595399999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,18.809440460000133,0.0,521.3805595399999,18.809440460000133
RegionC,2377,502.0982800000032,587.87,135.0,0.0,439.84,0.0,0.6073,502.0982800000032,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,85.77171999999683,0.0,502.0982800000032,85.77171999999683
RegionC,2378,557.74080046,650.0,135.0,0.0,440.02,0.0,0.6061,557.74080046,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,92.25919954000005,0.0,557.74080046,92.25919954000005
RegionC,2379,550.601599539999,722.35,135.0,0.0,440.19,0.0,0.6021,550.601599539999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,171.748400460001,0.0,550.601599539999,171.748400460001
RegionC,2380,541.5193599999964,800.0,135.0,0.0,440.36,0.0,0.5954,541.5193599999964,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,258.48064000000363,0.0,541.5193599999964,258.48064000000363
RegionC,2381,539.0703199999995,877.65,135.0,0.0,440.52,0.0,0.5866,539.0703199999995,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,338.5796800000005,0.0,539.0703199999995,338.5796800000005
RegionC,2382,541.9112799999996,950.0,135.0,0.0,440.67,0.0,0.5763,541.9112799999996,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,408.0887200000004,0.0,541.9112799999996,408.0887200000004
RegionC,2383,540.6839995400021,1012.13,135.0,0.0,678.17,0.0,0.5651,540.6839995400021,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,471.4460004599979,0.0,540.6839995400021,471.4460004599979
RegionC,2384,541.5506404599998,1059.81,135.0,0.0,678.37,0.0,0.554,541.5506404599998,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,518.2593595400001,0.0,541.5506404599998,518.2593595400001
RegionC,2385,542.55849954,1089.78,135.0,0.0,678.57,0.0,0.5436,542.55849954,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,547.22150046,0.0,542.55849954,547.22150046
RegionC,2386,550.9603995399999,1100.0,135.0,0.0,678.74,0.0,0.5347,550.9603995399999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,549.0396004600001,0.0,550.9603995399999,549.0396004600001
RegionC,2387,554.0092795399999,1089.78,135.0,0.0,678.91,0.0,0.5278,554.0092795399999,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,535.7707204600001,0.0,554.0092795399999,535.7707204600001
RegionC,2388,465.38568046000165,1059.81,135.0,0.0,679.06,0.0,0.5236,465.38568046000165,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,594.4243195399984,0.0,465.38568046000165,594.4243195399984
RegionC,2389,485.31472000000156,1012.13,135.0,0.0,679.2,0.0,0.5222,485.31472000000156,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,526.8152799999984,0.0,485.31472000000156,526.8152799999984
RegionC,2390,467.9101604599984,950.0,135.0,0.0,679.32,0.0,0.5238,467.9101604599984,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,482.0898395400016,0.0,467.9101604599984,482.0898395400016
RegionC,2391,496.3372395400012,877.65,135.0,0.0,679.43,0.0,0.5283,496.3372395400012,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,381.3127604599988,0.0,496.3372395400012,381.3127604599988
RegionC,2392,436.0018004600008,800.0,135.0,0.0,679.53,0.0,0.5353,436.0018004600008,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,363.9981995399992,0.0,436.0018004600008,363.9981995399992
RegionC,2393,372.6570400000048,722.35,135.0,0.0,985.44,0.0,0.5445,372.6570400000048,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,349.6929599999952,0.0,372.6570400000048,349.6929599999952
RegionC,2394,387.00351999999623,650.0,135.0,0.0,985.54,0.0,0.5551,387.00351999999623,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,262.99648000000377,0.0,387.00351999999623,262.99648000000377
RegionC,2395,394.91735999999975,587.87,135.0,0.0,985.62,0.0,0.5665,394.91735999999975,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,192.95264000000026,0.0,394.91735999999975,192.95264000000026
RegionC,2396,386.8857595400059,540.19,135.0,0.0,985.68,0.0,0.5778,386.8857595400059,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,153.30424045999416,0.0,386.8857595400059,153.30424045999416
RegionC,2397,447.6085204600004,510.22,135.0,0.0,985.71,0.0,0.5884,447.6085204600004,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,62.61147953999961,0.0,447.6085204600004,62.61147953999961
RegionC,2398,456.90558046000183,500.0,135.0,0.0,611.83,0.0,0.5974,456.90558046000183,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,43.09441953999817,0.0,456.90558046000183,43.09441953999817
RegionC,2399,510.11516046000173,510.22,135.0,0.0,611.83,0.0,0.6043,510.11516046000173,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1048395399982951,0.0,510.11516046000173,0.1048395399982951
RegionC,2400,526.3292395400009,540.19,135.0,0.0,435.5,0.0,0.5925,526.3292395400009,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,13.860760459999142,0.0,526.3292395400009,13.860760459999142
RegionC,2401,552.6302000000002,587.87,135.0,0.0,435.78,0.0,0.5946,552.6302000000002,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35.23979999999983,0.0,552.6302000000002,35.23979999999983
RegionC,2402,542.8225399999994,650.0,135.0,0.0,436.07,0.0,0.5937,542.8225399999994,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,107.17746000000056,0.0,542.8225399999994,107.17746000000056
RegionC,2403,551.6407400000004,722.35,135.0,0.0,436.35,0.0,0.59,551.6407400000004,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,170.70925999999963,0.0,551.6407400000004,170.70925999999963
RegionC,2404,542.0777999999997,800.0,135.0,0.0,436.63,0.0,0.5836,542.0777999999997,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,257.9222000000003,0.0,542.0777999999997,257.9222000000003
RegionC,2405,522.9592795400054,877.65,135.0,0.0,436.91,0.0,0.5751,522.9592795400054,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,354.6907204599946,0.0,522.9592795400054,354.6907204599946
RegionC,2406,491.29655999999994,950.0,135.0,0.0,437.19,0.0,0.5651,491.29655999999994,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,458.70344000000006,0.0,491.29655999999994,458.70344000000006
RegionD,0,424.29440000000005,540.19,405.0,180.0,279.5,218.01,0.4525,424.29440000000005,0.0,0.0,0.0,-0.0,0.0,115.8956,-0.0,0.0,0.0,115.8956,0.0,-115.8956,424.29440000000005,0.0
RegionD,1,441.088,587.87,373.5,180.0,279.68,218.15,0.4541,441.088,0.0,0.0,0.0,29.295,0.0,146.78199999999998,29.295,0.0,0.0,176.077,0.0,-176.077,441.088,0.0
RegionD,2,479.79520042666667,650.0,373.5,180.0,279.86,218.29,0.4534,479.79520042666667,0.0,0.0,0.0,-0.0,0.0,170.20479957333333,-0.0,0.0,0.0,170.20479957333333,0.0,-170.20479957333333,479.79520042666667,0.0
RegionD,3,477.50399957333326,722.35,373.5,180.0,280.05,218.44,0.4505,477.50399957333326,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,64.84600042666676,-180.0,477.50399957333326,64.84600042666676
RegionD,4,541.7984004266666,800.0,373.5,180.0,280.23,218.58,0.4456,541.7984004266666,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,78.2015995733334,-180.0,541.7984004266666,78.2015995733334
RegionD,5,530.7477329066667,877.65,373.5,180.0,280.41,218.72,0.4391,530.7477329066667,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,166.9022670933333,-180.0,530.7477329066667,166.9022670933333
RegionD,6,537.9891200000001,950.0,373.5,180.0,280.59,218.86,0.4315,537.9891200000001,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,232.01087999999993,-180.0,537.9891200000001,232.01087999999993
RegionD,7,554.3923195733333,1012.13,373.5,180.0,431.95,336.92,0.4233,554.3923195733333,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,277.73768042666666,-180.0,554.3923195733333,277.73768042666666
RegionD,8,553.8431995733333,1059.81,373.5,180.0,432.22,337.13,0.415,553.8431995733333,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,325.9668004266666,-180.0,553.8431995733333,325.9668004266666
RegionD,9,535.53066624,1089.78,373.5,180.0,432.48,337.33,0.4074,535.53066624,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,374.24933376,-180.0,535.53066624,374.24933376
RegionD,10,521.6298662400001,1100.0,373.5,180.0,432.75,337.55,0.4008,521.6298662400001,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,398.37013375999993,-180.0,521.6298662400001,398.37013375999993
RegionD,11,464.44288,1089.78,373.5,180.0,433.01,337.75,0.3959,464.44288,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,445.3371199999999,-180.0,464.44288,445.3371199999999
RegionD,12,445.2736,1059.81,414.0,180.0,433.27,337.95,0.393,445.2736,43.08510638297873,0.0,43.08510638297873,0.0,0.0,180.0,0.0,0.0,0.0,180.0,391.4512936170212,-180.0,445.2736,391.4512936170212
RegionD,13,462.16960000000006,1012.13,535.5,180.0,433.53,338.15,0.3923,462.16960000000006,129.25531914893617,0.0,129.25531914893617,0.0,0.0,180.0,0.0,0.0,0.0,180.0,240.70508085106377,-180.0,462.16960000000006,240.70508085106377
RegionD,14,393.09866624000006,950.0,576.0,180.0,433.78,338.35,0.3938,393.09866624000006,43.08510638297873,0.0,43.08510638297873,0.0,0.0,180.0,0.0,0.0,0.0,180.0,333.81622737702116,-180.0,393.09866624000006,333.81622737702116
RegionD,15,387.8732795733334,877.65,576.0,180.0,434.02,338.54,0.3976,387.8732795733334,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,309.7767204266666,-180.0,387.8732795733334,309.7767204266666
RegionD,16,351.32160000000005,800.0,576.0,180.0,434.26,338.72,0.4033,351.32160000000005,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,268.67839999999995,-180.0,351.32160000000005,268.67839999999995
RegionD,17,333.0022395733334,722.35,576.0,180.0,630.02,491.42,0.4107,333.0022395733334,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,209.34776042666664,-180.0,333.0022395733334,209.34776042666664
RegionD,18,262.7003733333334,650.0,576.0,180.0,630.36,491.68,0.4192,262.7003733333334,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,207.2996266666666,-180.0,262.7003733333334,207.2996266666666
RegionD,19,281.53173376,587.87,576.0,180.0,630.69,491.94,0.4282,281.53173376,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,126.33826624,-180.0,281.53173376,126.33826624
RegionD,20,256.7680004266667,540.19,576.0,180.0,631.0,492.18,0.4373,256.7680004266667,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,103.42199957333338,-180.0,256.7680004266667,103.42199957333338
RegionD,21,290.05440000000004,510.22,576.0,180.0,631.31,492.42,0.4457,290.05440000000004,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,40.16559999999998,-180.0,290.05440000000004,40.16559999999998
RegionD,22,327.38133375999996,500.0,576.0,180.0,392.04,305.79,0.453,327.38133375999996,0.0,0.0,0.0,-0.0,0.0,172.61866624000004,-0.0,0.0,0.0,172.61866624000004,0.0,-172.61866624000004,327.38133375999996,0.0
RegionD,23,399.89589376,510.22,535.5,180.0,392.22,305.93,0.4586,399.89589376,0.0,0.0,0.0,37.665,0.0,110.32410624000005,37.665,0.0,0.0,147.98910624000004,0.0,-147.98910624000004,399.89589376,0.0
RegionD,24,463.98591999999996,540.19,454.5,180.0,283.39,221.04,0.4623,463.98591999999996,0.0,0.0,0.0,75.33,0.0,76.20408000000009,75.33,0.0,0.0,151.53408000000007,0.0,-151.53408000000007,463.98591999999996,0.0
RegionD,25,472.64768,587.87,405.0,180.0,283.51,221.14,0.4637,472.64768,0.0,0.0,0.0,46.035000000000004,0.0,115.22232000000002,46.035000000000004,0.0,0.0,161.25732000000002,0.0,-161.25732000000002,472.64768,0.0
RegionD,26,541.71946624,650.0,333.0,180.0,283.63,221.23,0.4629,541.71946624,0.0,0.0,0.0,66.96000000000001,0.0,108.28053376000003,66.96000000000001,0.0,0.0,175.24053376000003,0.0,-175.24053376000003,541.71946624,0.0
RegionD,27,540.0447995733333,722.35,333.0,180.0,283.74,221.32,0.4598,540.0447995733333,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,2.3052004266667154,-180.0,540.0447995733333,2.3052004266667154
RegionD,28,597.2821333333331,800.0,333.0,180.0,283.85,221.4,0.4547,597.2821333333331,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,22.71786666666685,-180.0,597.2821333333331,22.71786666666685
RegionD,29,594.3125329066667,877.65,333.0,180.0,283.95,221.48,0.4479,594.3125329066667,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,103.33746709333332,-180.0,594.3125329066667,103.33746709333332
RegionD,30,631.64544,950.0,333.0,180.0,284.04,221.55,0.44,631.64544,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,138.35456,-180.0,631.64544,138.35456
RegionD,31,607.1850670933335,1012.13,333.0,180.0,437.13,340.96,0.4315,607.1850670933335,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,224.9449329066665,-180.0,607.1850670933335,224.9449329066665
RegionD,32,583.5562666666667,1059.81,333.0,180.0,437.26,341.06,0.423,583.5562666666667,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,296.25373333333323,-180.0,583.5562666666667,296.25373333333323
RegionD,33,613.79754624,1089.78,333.0,180.0,437.39,341.16,0.4151,613.79754624,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,295.98245376,-180.0,613.79754624,295.98245376
RegionD,34,539.4474662399999,1100.0,333.0,180.0,437.5,341.25,0.4083,539.4474662399999,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,380.5525337600001,-180.0,539.4474662399999,380.5525337600001
RegionD,35,478.02026666666666,1089.78,333.0,180.0,437.61,341.34,0.4031,478.02026666666666,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,431.7597333333333,-180.0,478.02026666666666,431.7597333333333
RegionD,36,385.55349290666663,1059.81,333.0,180.0,437.7,341.41,0.3998,385.55349290666663,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,494.2565070933333,-180.0,385.55349290666663,494.2565070933333
RegionD,37,405.84789376000003,1012.13,333.0,180.0,437.79,341.48,0.3988,405.84789376000003,0.0,0.0,0.0,-0.0,0.0,180.0,-0.0,0.0,0.0,180.0,426.28210623999996,-180.0,405.84789376000003,426.28210623999996
