Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,Price_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
RegionD,536,624.307199573376,1059.81,624.307199573376,0.0,0.0,0.0,0.0,0.0,180.0,255.50280042662393,-180.0,900.0,450.84,0.423
RegionD,537,566.8095995733761,1089.78,566.8095995733761,0.0,0.0,0.0,0.0,0.0,180.0,342.9704004266239,-180.0,900.0,450.93,0.4151
RegionD,538,517.9903995733761,1100.0,517.9903995733761,0.0,0.0,0.0,0.0,0.0,180.0,402.00960042662393,-180.0,900.0,451.02,0.4083
RegionD,539,457.779200426624,1089.78,457.779200426624,0.0,0.0,0.0,0.0,0.0,180.0,452.00079957337596,-180.0,900.0,451.09,0.4031
RegionD,540,490.598399573376,1059.81,490.598399573376,0.0,0.0,0.0,0.0,0.0,180.0,389.21160042662393,-180.0,900.0,451.15,0.3998
RegionD,541,411.59679957337596,1012.13,411.59679957337596,0.0,0.0,0.0,0.0,0.0,180.0,420.53320042662403,-180.0,900.0,451.21,0.3988
RegionD,542,405.43488042662403,950.0,405.43488042662403,0.0,0.0,0.0,0.0,0.0,180.0,364.565119573376,-180.0,900.0,451.25,0.4
RegionD,543,379.91039957337597,877.65,379.91039957337597,0.0,0.0,0.0,0.0,0.0,180.0,317.739600426624,-180.0,900.0,451.29,0.4034
RegionD,544,307.929599573376,800.0,307.929599573376,0.0,0.0,0.0,0.0,0.0,180.0,312.070400426624,-180.0,900.0,451.32,0.4088
RegionD,545,283.724800426624,722.35,283.724800426624,0.0,0.0,0.0,0.0,0.0,180.0,258.62519957337605,-180.0,900.0,654.44,0.4158
RegionD,546,322.047999573376,650.0,322.047999573376,0.0,0.0,0.0,0.0,0.0,180.0,147.952000426624,-180.0,900.0,654.46,0.4239
RegionD,547,253.747200426624,587.87,253.747200426624,0.0,0.0,0.0,0.0,0.0,180.0,154.12279957337603,-180.0,900.0,654.46,0.4326
RegionD,548,296.23040000000003,540.19,296.23040000000003,0.0,0.0,0.0,0.0,0.0,180.0,63.95960000000002,-180.0,900.0,654.45,0.4413
RegionD,549,330.0864,510.22,330.0864,0.0,0.0,0.0,0.0,0.0,180.0,0.13360000000000127,-180.0,900.0,654.42,0.4493
RegionD,550,378.8032,500.0,378.8032,0.0,0.0,0.0,0.0,0.0,121.1968,0.0,-121.1968,900.0,406.17,0.4562
RegionD,551,422.361599573376,510.22,422.361599573376,0.0,0.0,0.0,0.0,0.0,87.85840042662403,0.0,-87.85840042662403,900.0,406.14,0.4615
RegionD,552,428.62080000000003,540.19,428.62080000000003,0.0,0.0,0.0,0.0,0.0,111.56920000000002,0.0,-111.56920000000002,900.0,293.29,0.4647
RegionD,553,516.7872,587.87,516.7872,0.0,0.0,0.0,0.0,0.0,71.08280000000002,0.0,-71.08280000000002,900.0,293.26,0.4658
RegionD,554,560.320000426624,650.0,560.320000426624,0.0,0.0,0.0,0.0,0.0,89.679999573376,0.0,-89.679999573376,900.0,293.22,0.4645
RegionD,555,563.0591995733761,722.35,563.0591995733761,0.0,0.0,0.0,0.0,0.0,159.29080042662395,0.0,-159.29080042662395,900.0,293.17,0.461
RegionD,556,572.1216000000001,800.0,572.1216000000001,0.0,0.0,0.0,0.0,0.0,180.0,47.87839999999994,-180.0,900.0,293.12,0.4555
RegionD,557,566.694400426624,877.65,566.694400426624,0.0,0.0,0.0,0.0,0.0,180.0,130.95559957337593,-180.0,900.0,293.06,0.4483
RegionD,558,594.6239995733761,950.0,594.6239995733761,0.0,0.0,0.0,0.0,0.0,180.0,175.37600042662393,-180.0,900.0,293.0,0.44
RegionD,559,623.475199573376,1012.13,623.475199573376,0.0,0.0,0.0,0.0,0.0,180.0,208.65480042662398,-180.0,900.0,450.67,0.4311
RegionD,560,581.734399573376,1059.81,581.734399573376,0.0,0.0,0.0,0.0,0.0,180.0,298.07560042662396,-180.0,900.0,450.55,0.4222
RegionD,561,582.336000426624,1089.78,582.336000426624,0.0,0.0,0.0,0.0,0.0,180.0,327.443999573376,-180.0,900.0,450.43,0.4139
RegionD,562,506.496,1100.0,506.496,0.0,0.0,0.0,0.0,0.0,180.0,413.504,-180.0,900.0,450.3,0.4067
RegionD,563,463.436799573376,1089.78,463.436799573376,0.0,0.0,0.0,0.0,0.0,180.0,446.343200426624,-180.0,900.0,450.17,0.401
RegionD,564,433.152000426624,1059.81,433.152000426624,0.0,0.0,0.0,0.0,0.0,180.0,446.65799957337595,-180.0,900.0,450.03,0.3974
RegionD,565,436.11392,1012.13,436.11392,0.0,0.0,0.0,0.0,0.0,180.0,396.01608,-180.0,900.0,449.88,0.396
RegionD,566,404.78848,950.0,404.78848,0.0,0.0,0.0,0.0,0.0,180.0,365.21152000000006,-180.0,900.0,449.72,0.3968
RegionD,567,354.24127999999996,877.65,354.24127999999996,0.0,0.0,0.0,0.0,0.0,180.0,343.40872,-180.0,900.0,449.55,0.3998
RegionD,568,340.398080426624,800.0,340.398080426624,0.0,0.0,0.0,0.0,0.0,180.0,279.601919573376,-180.0,900.0,449.38,0.4048
RegionD,569,270.82240042662403,722.35,270.82240042662403,0.0,0.0,0.0,0.0,0.0,180.0,271.527599573376,-180.0,900.0,651.35,0.4114
RegionD,570,307.22559957337603,650.0,307.22559957337603,0.0,0.0,0.0,0.0,0.0,180.0,162.77440042662397,-180.0,900.0,651.09,0.4192
RegionD,571,279.500799573376,587.87,279.500799573376,0.0,0.0,0.0,0.0,0.0,180.0,128.369200426624,-180.0,900.0,650.81,0.4275
RegionD,572,356.42880042662404,540.19,356.42880042662404,0.0,0.0,0.0,0.0,0.0,180.0,3.761199573376018,-180.0,900.0,650.53,0.4358
RegionD,573,367.641599573376,510.22,367.641599573376,0.0,0.0,0.0,0.0,0.0,142.578400426624,0.0,-142.578400426624,900.0,650.24,0.4435
RegionD,574,384.2560000000001,500.0,384.2560000000001,0.0,0.0,0.0,0.0,0.0,115.74399999999991,0.0,-115.74399999999991,900.0,403.42,0.4501
RegionD,575,421.10720042662405,510.22,421.10720042662405,0.0,0.0,0.0,0.0,0.0,89.11279957337598,0.0,-89.11279957337598,900.0,403.23,0.455
RegionD,576,453.06880000000007,540.19,453.06880000000007,0.0,0.0,0.0,0.0,0.0,87.12119999999999,0.0,-87.12119999999999,900.0,291.08,0.4579
RegionD,577,482.54720042662404,587.87,482.54720042662404,0.0,0.0,0.0,0.0,0.0,105.32279957337596,0.0,-105.32279957337596,900.0,290.94,0.4586
RegionD,578,538.7776,650.0,538.7776,0.0,0.0,0.0,0.0,0.0,111.2224,0.0,-111.2224,900.0,290.8,0.4571
RegionD,579,548.147199573376,722.35,548.147199573376,0.0,0.0,0.0,0.0,0.0,174.20280042662398,0.0,-174.20280042662398,900.0,290.65,0.4533
RegionD,580,587.9168,800.0,587.9168,0.0,0.0,0.0,0.0,0.0,180.0,32.08320000000003,-180.0,900.0,290.5,0.4475
RegionD,581,583.065599573376,877.65,583.065599573376,0.0,0.0,0.0,0.0,0.0,180.0,114.58440042662403,-180.0,900.0,290.36,0.4401
RegionD,582,596.787199573376,950.0,596.787199573376,0.0,0.0,0.0,0.0,0.0,180.0,173.21280042662397,-180.0,900.0,290.2,0.4315
RegionD,583,594.0224000000001,1012.13,594.0224000000001,0.0,0.0,0.0,0.0,0.0,180.0,238.10759999999993,-180.0,900.0,446.23,0.4223
RegionD,584,594.623999573376,1059.81,594.623999573376,0.0,0.0,0.0,0.0,0.0,180.0,285.186000426624,-180.0,900.0,446.0,0.4132
RegionD,585,564.262400426624,1089.78,564.262400426624,0.0,0.0,0.0,0.0,0.0,180.0,345.51759957337595,-180.0,900.0,445.76,0.4046
RegionD,586,503.680000426624,1100.0,503.680000426624,0.0,0.0,0.0,0.0,0.0,180.0,416.319999573376,-180.0,900.0,445.52,0.3972
RegionD,587,505.3696,1089.78,505.3696,0.0,0.0,0.0,0.0,0.0,180.0,404.4104,-180.0,900.0,445.28,0.3914
RegionD,588,429.67040000000003,1059.81,429.67040000000003,0.0,0.0,0.0,0.0,0.0,180.0,450.1396,-180.0,900.0,445.04,0.3875
RegionD,589,429.785600426624,1012.13,429.785600426624,0.0,0.0,0.0,0.0,0.0,180.0,402.344399573376,-180.0,900.0,444.8,0.3859
RegionD,590,393.81888042662393,950.0,393.81888042662393,0.0,0.0,0.0,0.0,0.0,180.0,376.181119573376,-180.0,900.0,444.56,0.3866
RegionD,591,355.41376,877.65,355.41376,0.0,0.0,0.0,0.0,0.0,180.0,342.23623999999995,-180.0,900.0,444.32,0.3895
RegionD,592,317.171199573376,800.0,317.171199573376,0.0,0.0,0.0,0.0,0.0,180.0,302.828800426624,-180.0,900.0,444.09,0.3944
RegionD,593,290.0096,722.35,290.0096,0.0,0.0,0.0,0.0,0.0,180.0,252.34040000000005,-180.0,900.0,643.58,0.4009
RegionD,594,279.05279957337603,650.0,279.05279957337603,0.0,0.0,0.0,0.0,0.0,180.0,190.94720042662397,-180.0,900.0,643.24,0.4085
RegionD,595,315.9552,587.87,315.9552,0.0,0.0,0.0,0.0,0.0,180.0,91.91480000000001,-180.0,900.0,642.9,0.4167
RegionD,596,305.638400426624,540.19,305.638400426624,0.0,0.0,0.0,0.0,0.0,180.0,54.55159957337605,-180.0,900.0,642.56,0.425
RegionD,597,339.2256,510.22,339.2256,0.0,0.0,0.0,0.0,0.0,170.99440000000004,0.0,-170.99440000000004,900.0,642.23,0.4326
RegionD,598,349.7856,500.0,349.7856,0.0,0.0,0.0,0.0,0.0,150.2144,0.0,-150.2144,900.0,398.42,0.4392
RegionD,599,414.144,510.22,414.144,0.0,0.0,0.0,0.0,0.0,96.07600000000002,0.0,-96.07600000000002,900.0,398.22,0.4441
RegionD,600,455.974400426624,540.19,455.974400426624,0.0,0.0,0.0,0.0,0.0,84.21559957337604,0.0,-84.21559957337604,900.0,287.46,0.447
RegionD,601,497.6768,587.87,497.6768,0.0,0.0,0.0,0.0,0.0,90.19319999999999,0.0,-90.19319999999999,900.0,287.32,0.4477
RegionD,602,511.60320042662397,650.0,511.60320042662397,0.0,0.0,0.0,0.0,0.0,138.39679957337603,0.0,-138.39679957337603,900.0,287.19,0.4462
RegionD,603,532.825600426624,722.35,532.825600426624,0.0,0.0,0.0,0.0,0.0,180.0,9.524399573376058,-180.0,900.0,287.05,0.4424
RegionD,604,581.747199573376,800.0,581.747199573376,0.0,0.0,0.0,0.0,0.0,180.0,38.25280042662405,-180.0,900.0,286.92,0.4367
RegionD,605,617.728000426624,877.65,617.728000426624,0.0,0.0,0.0,0.0,0.0,180.0,79.92199957337596,-180.0,900.0,286.79,0.4293
RegionD,606,604.7360000000001,950.0,604.7360000000001,0.0,0.0,0.0,0.0,0.0,180.0,165.2639999999999,-180.0,900.0,286.67,0.4208
RegionD,607,617.907199573376,1012.13,617.907199573376,0.0,0.0,0.0,0.0,0.0,180.0,214.22280042662396,-180.0,900.0,440.84,0.4118
RegionD,608,573.4015995733761,1059.81,573.4015995733761,0.0,0.0,0.0,0.0,0.0,180.0,306.40840042662387,-180.0,900.0,440.66,0.4027
RegionD,609,536.9088004266239,1089.78,536.9088004266239,0.0,0.0,0.0,0.0,0.0,180.0,372.8711995733761,-180.0,900.0,440.48,0.3943
RegionD,610,497.996799573376,1100.0,497.996799573376,0.0,0.0,0.0,0.0,0.0,180.0,422.00320042662406,-180.0,900.0,440.32,0.387
RegionD,611,508.5056,1089.78,508.5056,0.0,0.0,0.0,0.0,0.0,180.0,401.2744,-180.0,900.0,440.15,0.3814
RegionD,612,469.1456,1059.81,469.1456,0.0,0.0,0.0,0.0,0.0,180.0,410.6643999999999,-180.0,900.0,440.0,0.3777
RegionD,613,434.21568,1012.13,434.21568,0.0,0.0,0.0,0.0,0.0,180.0,397.91432,-180.0,900.0,439.85,0.3763
RegionD,614,383.7337600000001,950.0,383.7337600000001,0.0,0.0,0.0,0.0,0.0,180.0,386.2662399999999,-180.0,900.0,439.71,0.3771
RegionD,615,366.303999573376,877.65,366.303999573376,0.0,0.0,0.0,0.0,0.0,180.0,331.34600042662396,-180.0,900.0,439.58,0.3802
RegionD,616,332.36480000000006,800.0,332.36480000000006,0.0,0.0,0.0,0.0,0.0,180.0,287.63519999999994,-180.0,900.0,439.45,0.3853
RegionD,617,310.75839957337604,722.35,310.75839957337604,0.0,0.0,0.0,0.0,0.0,180.0,231.59160042662398,-180.0,900.0,637.03,0.3921
RegionD,618,287.91039957337597,650.0,287.91039957337597,0.0,0.0,0.0,0.0,0.0,180.0,182.08960042662403,-180.0,900.0,636.87,0.4
RegionD,619,316.03200000000004,587.87,316.03200000000004,0.0,0.0,0.0,0.0,0.0,180.0,91.83799999999997,-180.0,900.0,636.72,0.4085
RegionD,620,344.384,540.19,344.384,0.0,0.0,0.0,0.0,0.0,180.0,15.80600000000004,-180.0,900.0,636.59,0.417
RegionD,621,311.4112,510.22,311.4112,0.0,0.0,0.0,0.0,0.0,180.0,18.80880000000002,-180.0,900.0,636.46,0.4249
RegionD,622,394.07360042662407,500.0,394.07360042662407,0.0,0.0,0.0,0.0,0.0,105.92639957337593,0.0,-105.92639957337593,900.0,394.98,0.4317
RegionD,623,418.150399573376,510.22,418.150399573376,0.0,0.0,0.0,0.0,0.0,92.06960042662405,0.0,-92.06960042662405,900.0,394.91,0.4369
RegionD,624,447.8464,540.19,447.8464,0.0,0.0,0.0,0.0,0.0,92.34360000000004,0.0,-92.34360000000004,900.0,285.18,0.4402
RegionD,625,472.473600426624,587.87,472.473600426624,0.0,0.0,0.0,0.0,0.0,115.39639957337602,0.0,-115.39639957337602,900.0,285.14,0.4412
RegionD,626,518.297600426624,650.0,518.297600426624,0.0,0.0,0.0,0.0,0.0,131.70239957337606,0.0,-131.70239957337606,900.0,285.11,0.44
RegionD,627,563.328000426624,722.35,563.328000426624,0.0,0.0,0.0,0.0,0.0,159.02199957337598,0.0,-159.02199957337598,900.0,285.09,0.4366
RegionD,628,580.467199573376,800.0,580.467199573376,0.0,0.0,0.0,0.0,0.0,180.0,39.53280042662402,-180.0,900.0,285.08,0.4312
RegionD,629,615.3344000000001,877.65,615.3344000000001,0.0,0.0,0.0,0.0,0.0,180.0,82.3155999999999,-180.0,900.0,285.06,0.4242
RegionD,630,589.785600426624,950.0,589.785600426624,0.0,0.0,0.0,0.0,0.0,180.0,180.214399573376,-180.0,900.0,285.06,0.4161
RegionD,631,590.5792,1012.13,590.5792,0.0,0.0,0.0,0.0,0.0,180.0,241.55079999999998,-180.0,900.0,438.55,0.4074
RegionD,632,556.5952000000001,1059.81,556.5952000000001,0.0,0.0,0.0,0.0,0.0,180.0,323.21479999999985,-180.0,900.0,438.57,0.3987
RegionD,633,568.025600426624,1089.78,568.025600426624,0.0,0.0,0.0,0.0,0.0,180.0,341.75439957337596,-180.0,900.0,438.58,0.3907
RegionD,634,508.68480000000005,1100.0,508.68480000000005,0.0,0.0,0.0,0.0,0.0,180.0,411.3152,-180.0,900.0,438.61,0.3838
RegionD,635,505.06239999999997,1089.78,505.06239999999997,0.0,0.0,0.0,0.0,0.0,180.0,404.71759999999995,-180.0,900.0,438.65,0.3785
RegionD,636,458.67520042662403,1059.81,458.67520042662403,0.0,0.0,0.0,0.0,0.0,180.0,421.13479957337586,-180.0,900.0,438.69,0.3753
RegionD,637,420.042239573376,1012.13,420.042239573376,0.0,0.0,0.0,0.0,0.0,180.0,412.0877604266241,-180.0,900.0,438.75,0.3742
RegionD,638,419.857920426624,950.0,419.857920426624,0.0,0.0,0.0,0.0,0.0,180.0,350.142079573376,-180.0,900.0,438.81,0.3755
RegionD,639,385.92256,877.65,385.92256,0.0,0.0,0.0,0.0,0.0,180.0,311.72744,-180.0,900.0,438.88,0.379
RegionD,640,309.542400426624,800.0,309.542400426624,0.0,0.0,0.0,0.0,0.0,180.0,310.457599573376,-180.0,900.0,438.96,0.3845
RegionD,641,313.34400042662395,722.35,313.34400042662395,0.0,0.0,0.0,0.0,0.0,180.0,229.00599957337607,-180.0,900.0,636.62,0.3917
RegionD,642,315.6992,650.0,315.6992,0.0,0.0,0.0,0.0,0.0,180.0,154.30079999999998,-180.0,900.0,636.76,0.4
RegionD,643,326.8992,587.87,326.8992,0.0,0.0,0.0,0.0,0.0,180.0,80.9708,-180.0,900.0,636.92,0.4089
RegionD,644,335.5008,540.19,335.5008,0.0,0.0,0.0,0.0,0.0,180.0,24.689200000000028,-180.0,900.0,637.08,0.4178
RegionD,645,326.937600426624,510.22,326.937600426624,0.0,0.0,0.0,0.0,0.0,180.0,3.28239957337604,-180.0,900.0,637.25,0.4261
RegionD,646,371.072,500.0,371.072,0.0,0.0,0.0,0.0,0.0,128.928,0.0,-128.928,900.0,395.65,0.4333
RegionD,647,440.1408,510.22,440.1408,0.0,0.0,0.0,0.0,0.0,70.07920000000001,0.0,-70.07920000000001,900.0,395.77,0.439
RegionD,648,464.38400042662397,540.19,464.38400042662397,0.0,0.0,0.0,0.0,0.0,75.80599957337608,0.0,-75.80599957337608,900.0,285.93,0.4426
RegionD,649,485.606399573376,587.87,485.606399573376,0.0,0.0,0.0,0.0,0.0,102.26360042662401,0.0,-102.26360042662401,900.0,286.02,0.444
RegionD,650,514.1759995733761,650.0,514.1759995733761,0.0,0.0,0.0,0.0,0.0,135.8240004266239,0.0,-135.8240004266239,900.0,286.13,0.4432
RegionD,651,543.9872,722.35,543.9872,0.0,0.0,0.0,0.0,0.0,178.3628,0.0,-178.3628,900.0,286.23,0.4402
RegionD,652,581.1072004266241,800.0,581.1072004266241,0.0,0.0,0.0,0.0,0.0,180.0,38.892799573375896,-180.0,900.0,286.34,0.4352
RegionD,653,563.6863995733761,877.65,563.6863995733761,0.0,0.0,0.0,0.0,0.0,180.0,133.96360042662388,-180.0,900.0,286.45,0.4286
RegionD,654,602.24,950.0,602.24,0.0,0.0,0.0,0.0,0.0,180.0,167.76,-180.0,900.0,286.57,0.4208
RegionD,655,570.355200426624,1012.13,570.355200426624,0.0,0.0,0.0,0.0,0.0,180.0,261.77479957337596,-180.0,900.0,441.06,0.4125
RegionD,656,548.0192,1059.81,548.0192,0.0,0.0,0.0,0.0,0.0,180.0,331.7908,-180.0,900.0,441.26,0.4042
RegionD,657,565.657600426624,1089.78,565.657600426624,0.0,0.0,0.0,0.0,0.0,180.0,344.122399573376,-180.0,900.0,441.45,0.3965
RegionD,658,541.337600426624,1100.0,541.337600426624,0.0,0.0,0.0,0.0,0.0,180.0,378.662399573376,-180.0,900.0,441.65,0.3899
RegionD,659,484.1983995733759,1089.78,484.1983995733759,0.0,0.0,0.0,0.0,0.0,180.0,425.58160042662405,-180.0,900.0,441.86,0.385
RegionD,660,409.753599573376,1059.81,409.753599573376,0.0,0.0,0.0,0.0,0.0,180.0,470.0564004266239,-180.0,900.0,442.07,0.3821
RegionD,661,419.9232,1012.13,419.9232,0.0,0.0,0.0,0.0,0.0,180.0,412.20679999999993,-180.0,900.0,442.28,0.3814
RegionD,662,411.709440426624,950.0,411.709440426624,0.0,0.0,0.0,0.0,0.0,180.0,358.29055957337596,-180.0,900.0,442.5,0.3829
RegionD,663,362.30911999999995,877.65,362.30911999999995,0.0,0.0,0.0,0.0,0.0,180.0,335.34087999999997,-180.0,900.0,442.72,0.3867
RegionD,664,329.0880004266241,800.0,329.0880004266241,0.0,0.0,0.0,0.0,0.0,180.0,290.9119995733759,-180.0,900.0,442.94,0.3925
RegionD,665,267.19999957337603,722.35,267.19999957337603,0.0,0.0,0.0,0.0,0.0,180.0,275.150000426624,-180.0,900.0,642.59,0.3999
RegionD,666,287.385600426624,650.0,287.385600426624,0.0,0.0,0.0,0.0,0.0,180.0,182.61439957337598,-180.0,900.0,642.92,0.4085
RegionD,667,267.76319957337597,587.87,267.76319957337597,0.0,0.0,0.0,0.0,0.0,180.0,140.10680042662403,-180.0,900.0,643.25,0.4177
RegionD,668,285.260800426624,540.19,285.260800426624,0.0,0.0,0.0,0.0,0.0,180.0,74.92919957337608,-180.0,900.0,643.58,0.4268
RegionD,669,318.88639957337597,510.22,318.88639957337597,0.0,0.0,0.0,0.0,0.0,180.0,11.33360042662406,-180.0,900.0,643.92,0.4354
RegionD,670,376.8832,500.0,376.8832,0.0,0.0,0.0,0.0,0.0,123.11680000000001,0.0,-123.11680000000001,900.0,399.88,0.4428
RegionD,671,430.7968,510.22,430.7968,0.0,0.0,0.0,0.0,0.0,79.42320000000001,0.0,-79.42320000000001,900.0,400.09,0.4486
RegionD,672,460.09600000000006,540.19,460.09600000000006,0.0,0.0,0.0,0.0,0.0,80.094,0.0,-80.094,900.0,289.11,0.4525
RegionD,673,519.820800426624,587.87,519.820800426624,0.0,0.0,0.0,0.0,0.0,68.04919957337597,0.0,-68.04919957337597,900.0,289.26,0.4541
RegionD,674,533.849599573376,650.0,533.849599573376,0.0,0.0,0.0,0.0,0.0,116.15040042662395,0.0,-116.15040042662395,900.0,289.41,0.4534
RegionD,675,573.030399573376,722.35,573.030399573376,0.0,0.0,0.0,0.0,0.0,149.319600426624,0.0,-149.319600426624,900.0,289.56,0.4505
RegionD,676,583.347200426624,800.0,583.347200426624,0.0,0.0,0.0,0.0,0.0,180.0,36.652799573376,-180.0,900.0,289.71,0.4456
RegionD,677,639.283199573376,877.65,639.283199573376,0.0,0.0,0.0,0.0,0.0,180.0,58.36680042662397,-180.0,900.0,289.86,0.4391
RegionD,678,591.9488,950.0,591.9488,0.0,0.0,0.0,0.0,0.0,180.0,178.0512,-180.0,900.0,290.01,0.4315
RegionD,679,584.2304,1012.13,584.2304,0.0,0.0,0.0,0.0,0.0,180.0,247.89959999999996,-180.0,900.0,446.4,0.4233
RegionD,680,575.5392,1059.81,575.5392,0.0,0.0,0.0,0.0,0.0,180.0,304.2707999999999,-180.0,900.0,446.62,0.415
RegionD,681,557.043199573376,1089.78,557.043199573376,0.0,0.0,0.0,0.0,0.0,180.0,352.736800426624,-180.0,900.0,446.84,0.4074
RegionD,682,523.878399573376,1100.0,523.878399573376,0.0,0.0,0.0,0.0,0.0,180.0,396.121600426624,-180.0,900.0,447.06,0.4008
RegionD,683,439.104000426624,1089.78,439.104000426624,0.0,0.0,0.0,0.0,0.0,180.0,470.675999573376,-180.0,900.0,447.28,0.3959
RegionD,684,427.62240042662404,1059.81,427.62240042662404,0.0,0.0,0.0,0.0,0.0,180.0,452.1875995733759,-180.0,900.0,447.49,0.393
RegionD,685,443.25888042662405,1012.13,443.25888042662405,0.0,0.0,0.0,0.0,0.0,180.0,388.87111957337595,-180.0,900.0,447.69,0.3923
RegionD,686,399.37024042662404,950.0,399.37024042662404,0.0,0.0,0.0,0.0,0.0,180.0,370.62975957337596,-180.0,900.0,447.9,0.3938
RegionD,687,373.7536,877.65,373.7536,0.0,0.0,0.0,0.0,0.0,180.0,323.89639999999997,-180.0,900.0,448.09,0.3976
RegionD,688,333.171200426624,800.0,333.171200426624,0.0,0.0,0.0,0.0,0.0,180.0,286.828799573376,-180.0,900.0,448.29,0.4033
RegionD,689,325.017600426624,722.35,325.017600426624,0.0,0.0,0.0,0.0,0.0,180.0,217.332399573376,-180.0,900.0,650.29,0.4107
RegionD,690,292.41600000000005,650.0,292.41600000000005,0.0,0.0,0.0,0.0,0.0,180.0,177.58399999999995,-180.0,900.0,650.55,0.4192
RegionD,691,306.099199573376,587.87,306.099199573376,0.0,0.0,0.0,0.0,0.0,180.0,101.77080042662402,-180.0,900.0,650.81,0.4282
RegionD,692,323.25120000000004,540.19,323.25120000000004,0.0,0.0,0.0,0.0,0.0,180.0,36.938800000000015,-180.0,900.0,651.05,0.4373
RegionD,693,317.9904,510.22,317.9904,0.0,0.0,0.0,0.0,0.0,180.0,12.229600000000005,-180.0,900.0,651.29,0.4457
RegionD,694,366.7584,500.0,366.7584,0.0,0.0,0.0,0.0,0.0,133.2416,0.0,-133.2416,900.0,404.39,0.453
RegionD,695,408.0896,510.22,408.0896,0.0,0.0,0.0,0.0,0.0,102.13040000000001,0.0,-102.13040000000001,900.0,404.53,0.4586
RegionD,696,470.643199573376,540.19,470.643199573376,0.0,0.0,0.0,0.0,0.0,69.54680042662403,0.0,-69.54680042662403,900.0,292.25,0.4623
RegionD,697,486.84800042662397,587.87,486.84800042662397,0.0,0.0,0.0,0.0,0.0,101.02199957337604,0.0,-101.02199957337604,900.0,292.34,0.4637
RegionD,698,522.9184,650.0,522.9184,0.0,0.0,0.0,0.0,0.0,127.08159999999998,0.0,-127.08159999999998,900.0,292.43,0.4629
RegionD,699,523.635199573376,722.35,523.635199573376,0.0,0.0,0.0,0.0,0.0,180.0,18.714800426624038,-180.0,900.0,292.51,0.4598
RegionD,700,581.3632000000001,800.0,581.3632000000001,0.0,0.0,0.0,0.0,0.0,180.0,38.63679999999988,-180.0,900.0,292.58,0.4547
RegionD,701,578.2400004266241,877.65,578.2400004266241,0.0,0.0,0.0,0.0,0.0,180.0,119.4099995733759,-180.0,900.0,292.65,0.4479
RegionD,702,589.823999573376,950.0,589.823999573376,0.0,0.0,0.0,0.0,0.0,180.0,180.176000426624,-180.0,900.0,292.71,0.44
RegionD,703,604.748799573376,1012.13,604.748799573376,0.0,0.0,0.0,0.0,0.0,180.0,227.381200426624,-180.0,900.0,450.42,0.4315
RegionD,704,571.276799573376,1059.81,571.276799573376,0.0,0.0,0.0,0.0,0.0,180.0,308.5332004266239,-180.0,900.0,450.5,0.423
RegionD,705,536.7167999999999,1089.78,536.7167999999999,0.0,0.0,0.0,0.0,0.0,180.0,373.06320000000005,-180.0,900.0,450.57,0.4151
RegionD,706,507.55839999999995,1100.0,507.55839999999995,0.0,0.0,0.0,0.0,0.0,180.0,412.4416000000001,-180.0,900.0,450.64,0.4083
RegionD,707,496.39680000000004,1089.78,496.39680000000004,0.0,0.0,0.0,0.0,0.0,180.0,413.3832,-180.0,900.0,450.69,0.4031
RegionD,708,483.08480000000003,1059.81,483.08480000000003,0.0,0.0,0.0,0.0,0.0,180.0,396.72519999999986,-180.0,900.0,450.74,0.3998
RegionD,709,437.82784042662405,1012.13,437.82784042662405,0.0,0.0,0.0,0.0,0.0,180.0,394.302159573376,-180.0,900.0,450.78,0.3988
RegionD,710,404.14208,950.0,404.14208,0.0,0.0,0.0,0.0,0.0,180.0,365.8579199999999,-180.0,900.0,450.81,0.4
RegionD,711,376.311040426624,877.65,376.311040426624,0.0,0.0,0.0,0.0,0.0,180.0,321.338959573376,-180.0,900.0,450.83,0.4034
RegionD,712,346.368000426624,800.0,346.368000426624,0.0,0.0,0.0,0.0,0.0,180.0,273.631999573376,-180.0,900.0,450.84,0.4088
RegionD,713,297.17760000000004,722.35,297.17760000000004,0.0,0.0,0.0,0.0,0.0,180.0,245.17239999999998,-180.0,900.0,653.72,0.4158
RegionD,714,303.0912,650.0,303.0912,0.0,0.0,0.0,0.0,0.0,180.0,166.90879999999999,-180.0,900.0,653.71,0.4239
RegionD,715,324.2112,587.87,324.2112,0.0,0.0,0.0,0.0,0.0,180.0,83.65879999999999,-180.0,900.0,653.69,0.4326
RegionD,716,294.207999573376,540.19,294.207999573376,0.0,0.0,0.0,0.0,0.0,180.0,65.98200042662404,-180.0,900.0,653.65,0.4413
RegionD,717,354.89279957337595,510.22,354.89279957337595,0.0,0.0,0.0,0.0,0.0,155.32720042662407,0.0,-155.32720042662407,900.0,653.6,0.4493
RegionD,718,327.808000426624,500.0,327.808000426624,0.0,0.0,0.0,0.0,0.0,172.191999573376,0.0,-172.191999573376,900.0,405.64,0.4562
RegionD,719,384.15360000000004,510.22,384.15360000000004,0.0,0.0,0.0,0.0,0.0,126.06639999999999,0.0,-126.06639999999999,900.0,405.6,0.4615
