TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,WaitingHour,NetworkLatency_ms,LatestFinishHour
21451,AITraining,RegionD,RegionD,2394,2394.0,2398.2166666666667,4.216666666666667,34.0,0.0,5.0,2406.0
21837,AITraining,RegionD,RegionD,2388,2388.0,2392.266666666667,4.266666666666667,59.0,0.0,5.0,2406.0
23421,AITraining,RegionE,RegionE,2398,2398.0,2402.4,4.4,19.0,0.0,5.0,2406.0
14780,AITraining,RegionD,RegionD,2377,2377.0,2381.483333333333,4.483333333333333,32.0,0.0,5.0,2406.0
10306,AITraining,RegionD,RegionD,2384,2384.0,2388.5333333333333,4.533333333333333,68.0,0.0,5.0,2406.0
39669,AITraining,RegionE,RegionE,2394,2394.0,2398.5333333333333,4.533333333333333,77.0,0.0,5.0,2406.0
8760,AITraining,RegionE,RegionE,2390,2390.0,2394.5833333333335,4.583333333333333,44.0,0.0,5.0,2406.0
45771,AITraining,RegionF,RegionF,2383,2383.0,2387.616666666667,4.616666666666666,77.0,0.0,5.0,2406.0
4202,AITraining,RegionE,RegionE,2377,2377.0,2381.6666666666665,4.666666666666667,94.0,0.0,5.0,2406.0
1264,AITraining,RegionF,RegionF,2388,2388.0,2392.7,4.7,113.0,0.0,5.0,2406.0
37758,AITraining,RegionD,RegionD,2398,2398.0,2402.7833333333333,4.783333333333333,25.0,0.0,5.0,2406.0
28388,AITraining,RegionF,RegionF,2385,2385.0,2389.8,4.8,85.0,0.0,5.0,2406.0
21730,AITraining,RegionF,RegionF,2397,2397.0,2401.8166666666666,4.816666666666666,49.0,0.0,5.0,2406.0
25763,AITraining,RegionE,RegionE,2391,2391.0,2395.8333333333335,4.833333333333333,114.0,0.0,5.0,2406.0
1540,AITraining,RegionF,RegionF,2377,2377.0,2381.866666666667,4.866666666666666,98.0,0.0,5.0,2406.0
26590,AITraining,RegionF,RegionF,2385,2385.0,2389.9166666666665,4.916666666666667,27.0,0.0,5.0,2406.0
6052,AITraining,RegionF,RegionF,2380,2380.0,2384.95,4.95,92.0,0.0,5.0,2406.0
6438,AITraining,RegionE,RegionE,2394,2394.0,2398.95,4.95,98.0,0.0,5.0,2406.0
44983,AITraining,RegionF,RegionF,2384,2384.0,2388.983333333333,4.983333333333333,80.0,0.0,5.0,2406.0
27109,AITraining,RegionF,RegionF,2384,2384.0,2389.0,5.0,99.0,0.0,5.0,2406.0
31480,AITraining,RegionD,RegionD,2381,2381.0,2386.016666666667,5.016666666666667,84.0,0.0,5.0,2406.0
33779,AITraining,RegionE,RegionE,2389,2389.0,2394.1,5.1,31.0,0.0,5.0,2406.0
21356,AITraining,RegionF,RegionF,2388,2388.0,2393.133333333333,5.133333333333334,125.0,0.0,5.0,2406.0
47090,AITraining,RegionF,RegionF,2392,2392.0,2397.2166666666667,5.216666666666667,98.0,0.0,5.0,2406.0
38937,AITraining,RegionB,RegionB,2391,2391.0,2396.266666666667,5.266666666666667,31.0,0.0,5.0,2406.0
27293,AITraining,RegionF,RegionF,2388,2388.0,2393.3333333333335,5.333333333333333,50.0,0.0,5.0,2406.0
6507,AITraining,RegionC,RegionC,2378,2378.0,2383.35,5.35,17.0,0.0,5.0,2406.0
43423,AITraining,RegionF,RegionF,2398,2398.0,2403.5,5.5,122.0,0.0,5.0,2406.0
1371,AITraining,RegionC,RegionC,2392,2392.0,2397.5833333333335,5.583333333333333,18.0,0.0,5.0,2406.0
20392,AITraining,RegionF,RegionF,2377,2377.0,2382.5833333333335,5.583333333333333,110.0,0.0,5.0,2406.0
9535,AITraining,RegionE,RegionE,2387,2387.0,2392.633333333333,5.633333333333334,58.0,0.0,5.0,2406.0
32656,AITraining,RegionE,RegionE,2387,2387.0,2392.633333333333,5.633333333333334,76.0,0.0,5.0,2406.0
1055,AITraining,RegionF,RegionF,2378,2378.0,2383.65,5.65,113.0,0.0,5.0,2406.0
22852,AITraining,RegionF,RegionF,2386,2386.0,2391.75,5.75,62.0,0.0,5.0,2406.0
41348,AITraining,RegionE,RegionE,2377,2377.0,2382.75,5.75,71.0,0.0,5.0,2406.0
3782,AITraining,RegionE,RegionE,2390,2390.0,2395.766666666667,5.766666666666667,89.0,0.0,5.0,2406.0
46280,AITraining,RegionE,RegionE,2381,2381.0,2386.8,5.8,76.0,0.0,5.0,2406.0
19584,AITraining,RegionE,RegionE,2387,2387.0,2392.8166666666666,5.816666666666666,43.0,0.0,5.0,2406.0
31788,AITraining,RegionD,RegionD,2379,2379.0,2384.8166666666666,5.816666666666666,81.0,0.0,5.0,2406.0
2473,AITraining,RegionC,RegionC,2398,2398.0,2403.8333333333335,5.833333333333333,16.0,0.0,5.0,2406.0
16513,AITraining,RegionE,RegionE,2390,2390.0,2395.8333333333335,5.833333333333333,107.0,0.0,5.0,2406.0
4930,AITraining,RegionE,RegionE,2391,2391.0,2396.866666666667,5.866666666666666,50.0,0.0,5.0,2406.0
42169,AITraining,RegionF,RegionF,2376,2376.0,2381.9333333333334,5.933333333333334,58.0,0.0,5.0,2406.0
36680,AITraining,RegionF,RegionD,2387,2387.0,2392.983333333333,5.983333333333333,118.0,0.0,25.0,2406.0
38738,AITraining,RegionE,RegionE,2381,2381.0,2386.983333333333,5.983333333333333,85.0,0.0,5.0,2406.0
19289,AITraining,RegionE,RegionE,2398,2398.0,2404.016666666667,6.016666666666667,121.0,0.0,5.0,2406.0
9572,AITraining,RegionD,RegionD,2398,2398.0,2404.0666666666666,6.066666666666666,123.0,0.0,5.0,2406.0
41737,AITraining,RegionF,RegionF,2387,2387.0,2393.0666666666666,6.066666666666666,21.0,0.0,5.0,2406.0
46424,AITraining,RegionD,RegionD,2390,2390.0,2396.0666666666666,6.066666666666666,120.0,0.0,5.0,2406.0
42499,AITraining,RegionB,RegionB,2381,2381.0,2387.1,6.1,71.0,0.0,5.0,2406.0
38894,AITraining,RegionE,RegionE,2399,2399.0,2405.15,6.15,115.0,0.0,5.0,2406.0
14578,AITraining,RegionE,RegionE,2396,2396.0,2402.25,6.25,31.0,0.0,5.0,2406.0
28664,AITraining,RegionF,RegionF,2393,2393.0,2399.25,6.25,96.0,0.0,5.0,2406.0
31076,AITraining,RegionE,RegionE,2394,2394.0,2400.366666666667,6.366666666666666,67.0,0.0,5.0,2406.0
13836,AITraining,RegionD,RegionD,2391,2391.0,2397.4,6.4,40.0,0.0,5.0,2406.0
27964,AITraining,RegionD,RegionD,2396,2396.0,2402.4166666666665,6.416666666666667,25.0,0.0,5.0,2406.0
14419,AITraining,RegionD,RegionD,2379,2379.0,2385.4333333333334,6.433333333333334,104.0,0.0,5.0,2406.0
14868,AITraining,RegionF,RegionF,2396,2396.0,2402.45,6.45,22.0,0.0,5.0,2406.0
6876,AITraining,RegionD,RegionD,2391,2391.0,2397.5,6.5,52.0,0.0,5.0,2406.0
46184,AITraining,RegionF,RegionF,2396,2396.0,2402.5,6.5,99.0,0.0,5.0,2406.0
22175,AITraining,RegionE,RegionE,2383,2383.0,2389.516666666667,6.516666666666667,112.0,0.0,5.0,2406.0
27509,AITraining,RegionF,RegionE,2377,2377.0,2383.516666666667,6.516666666666667,113.0,0.0,18.0,2406.0
47435,AITraining,RegionE,RegionE,2397,2397.0,2403.516666666667,6.516666666666667,28.0,0.0,5.0,2406.0
13587,AITraining,RegionD,RegionD,2381,2381.0,2387.5333333333333,6.533333333333333,23.0,0.0,5.0,2406.0
41410,AITraining,RegionB,RegionB,2391,2391.0,2397.5666666666666,6.566666666666666,23.0,0.0,5.0,2406.0
13747,AITraining,RegionF,RegionF,2389,2389.0,2395.6,6.6,41.0,0.0,5.0,2406.0
14619,AITraining,RegionF,RegionF,2394,2394.0,2400.616666666667,6.616666666666666,117.0,0.0,5.0,2406.0
17673,AITraining,RegionD,RegionD,2392,2392.0,2398.616666666667,6.616666666666666,124.0,0.0,5.0,2406.0
38786,AITraining,RegionA,RegionA,2396,2396.0,2402.633333333333,6.633333333333334,95.0,0.0,5.0,2406.0
