Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW
RegionC,1059,536.5440004600019,722.35,536.5440004600019,0.0,0.0,0.0,0.0,0.0,0.0,185.80599953999808,0.0
RegionC,1060,536.5440004599999,800.0,536.5440004599999,0.0,0.0,0.0,0.0,0.0,0.0,263.4559995400001,0.0
RegionC,1061,536.5439995399987,877.65,536.5439995399987,0.0,0.0,0.0,0.0,0.0,0.0,341.10600046000127,0.0
RegionC,1062,536.5440000000002,950.0,536.5440000000002,0.0,0.0,0.0,0.0,0.0,0.0,413.4559999999998,0.0
RegionC,1063,536.5440000000002,1012.13,536.5440000000002,0.0,0.0,0.0,0.0,0.0,0.0,475.5859999999998,0.0
RegionC,1064,536.54400046,1059.81,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,523.2659995399999,0.0
RegionC,1065,536.5440000000001,1089.78,536.5440000000001,0.0,0.0,0.0,0.0,0.0,0.0,553.2359999999999,0.0
RegionC,1066,536.5439995399979,1100.0,536.5439995399979,0.0,0.0,0.0,0.0,0.0,0.0,563.4560004600021,0.0
RegionC,1067,526.9943995399999,1089.78,526.9943995399999,0.0,0.0,0.0,0.0,0.0,0.0,562.7856004600001,0.0
RegionC,1068,489.501179539999,1059.81,489.501179539999,0.0,0.0,0.0,0.0,0.0,0.0,570.308820460001,0.0
RegionC,1069,482.4893999999996,1012.13,482.4893999999996,0.0,0.0,0.0,0.0,0.0,0.0,529.6406000000004,0.0
RegionC,1070,417.69288,950.0,417.69288,0.0,0.0,0.0,0.0,0.0,0.0,532.3071199999999,0.0
RegionC,1071,402.55427954,877.65,402.55427954,0.0,0.0,0.0,0.0,0.0,0.0,475.09572046,0.0
RegionC,1072,336.37499954000003,800.0,336.37499954000003,0.0,0.0,0.0,0.0,0.0,0.0,463.62500045999997,0.0
RegionC,1073,346.6283995400001,722.35,346.6283995400001,0.0,0.0,0.0,0.0,0.0,0.0,375.72160045999993,0.0
RegionC,1074,307.9470004599997,650.0,307.9470004599997,0.0,0.0,0.0,0.0,0.0,0.0,342.0529995400003,0.0
RegionC,1075,336.54059953999996,587.87,336.54059953999996,0.0,0.0,0.0,0.0,0.0,0.0,251.32940046000004,0.0
RegionC,1076,322.6164,540.19,322.6164,0.0,0.0,0.0,0.0,0.0,0.0,217.57360000000006,0.0
RegionC,1077,313.16340045999976,510.22,313.16340045999976,0.0,0.0,0.0,0.0,0.0,0.0,197.05659954000026,0.0
RegionC,1078,402.79439999999994,500.0,402.79439999999994,0.0,0.0,0.0,0.0,0.0,0.0,97.20560000000006,0.0
RegionC,1079,426.9720004600001,510.22,426.9720004600001,0.0,0.0,0.0,0.0,0.0,0.0,83.24799953999991,0.0
RegionC,1080,459.66420000000016,540.19,459.66420000000016,0.0,0.0,0.0,0.0,0.0,0.0,80.52579999999989,0.0
RegionC,1081,516.2027995399998,587.87,516.2027995399998,0.0,0.0,0.0,0.0,0.0,0.0,71.66720046000023,0.0
RegionC,1082,536.54399954,650.0,536.54399954,0.0,0.0,0.0,0.0,0.0,0.0,113.45600046000004,0.0
RegionC,1083,536.5439999999977,722.35,536.5439999999977,0.0,0.0,0.0,0.0,0.0,0.0,185.8060000000023,0.0
RegionC,1084,536.5439995400011,800.0,536.5439995400011,0.0,0.0,0.0,0.0,0.0,0.0,263.4560004599989,0.0
RegionC,1085,536.544,877.65,536.544,0.0,0.0,0.0,0.0,0.0,0.0,341.106,0.0
RegionC,1086,536.5439995399994,950.0,536.5439995399994,0.0,0.0,0.0,0.0,0.0,0.0,413.4560004600006,0.0
RegionC,1087,536.54400046,1012.13,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,475.58599954,0.0
RegionC,1088,536.5439995399997,1059.81,536.5439995399997,0.0,0.0,0.0,0.0,0.0,0.0,523.2660004600002,0.0
RegionC,1089,536.5439995399998,1089.78,536.5439995399998,0.0,0.0,0.0,0.0,0.0,0.0,553.2360004600001,0.0
RegionC,1090,536.54400046,1100.0,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,563.45599954,0.0
RegionC,1091,536.5440004599992,1089.78,536.5440004599992,0.0,0.0,0.0,0.0,0.0,0.0,553.2359995400008,0.0
RegionC,1092,474.18179954000016,1059.81,474.18179954000016,0.0,0.0,0.0,0.0,0.0,0.0,585.6282004599998,0.0
RegionC,1093,455.14608,1012.13,455.14608,0.0,0.0,0.0,0.0,0.0,0.0,556.98392,0.0
RegionC,1094,436.25663999999995,950.0,436.25663999999995,0.0,0.0,0.0,0.0,0.0,0.0,513.74336,0.0
RegionC,1095,388.6673400000015,877.65,388.6673400000015,0.0,0.0,0.0,0.0,0.0,0.0,488.9826599999985,0.0
RegionC,1096,351.6515995399999,800.0,351.6515995399999,0.0,0.0,0.0,0.0,0.0,0.0,448.3484004600001,0.0
RegionC,1097,339.81120046000024,722.35,339.81120046000024,0.0,0.0,0.0,0.0,0.0,0.0,382.5387995399998,0.0
RegionC,1098,326.9772,650.0,326.9772,0.0,0.0,0.0,0.0,0.0,0.0,323.0228,0.0
RegionC,1099,351.04440045999934,587.87,351.04440045999934,0.0,0.0,0.0,0.0,0.0,0.0,236.82559954000067,0.0
RegionC,1100,348.18779954000064,540.19,348.18779954000064,0.0,0.0,0.0,0.0,0.0,0.0,192.00220045999941,0.0
RegionC,1101,391.7268000000015,510.22,391.7268000000015,0.0,0.0,0.0,0.0,0.0,0.0,118.49319999999852,0.0
RegionC,1102,393.3552000000005,500.0,393.3552000000005,0.0,0.0,0.0,0.0,0.0,0.0,106.64479999999952,0.0
RegionC,1103,448.22400000000016,510.22,448.22400000000016,0.0,0.0,0.0,0.0,0.0,0.0,61.99599999999987,0.0
RegionC,1104,506.4324004600003,540.19,506.4324004600003,0.0,0.0,0.0,0.0,0.0,0.0,33.757599539999774,0.0
RegionC,1105,527.4636004599998,587.87,527.4636004599998,0.0,0.0,0.0,0.0,0.0,0.0,60.406399540000166,0.0
RegionC,1106,536.5439999999999,650.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,113.45600000000013,0.0
RegionC,1107,536.5440004600013,722.35,536.5440004600013,0.0,0.0,0.0,0.0,0.0,0.0,185.80599953999877,0.0
RegionC,1108,536.5439999999998,800.0,536.5439999999998,0.0,0.0,0.0,0.0,0.0,0.0,263.45600000000024,0.0
RegionC,1109,536.544,877.65,536.544,0.0,0.0,0.0,0.0,0.0,0.0,341.106,0.0
RegionC,1110,536.54400046,950.0,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,413.45599954,0.0
RegionC,1111,536.54399954,1012.13,536.54399954,0.0,0.0,0.0,0.0,0.0,0.0,475.58600046000004,0.0
RegionC,1112,536.5439995400002,1059.81,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,523.2660004599998,0.0
RegionC,1113,536.544,1089.78,536.544,0.0,0.0,0.0,0.0,0.0,0.0,553.236,0.0
RegionC,1114,536.54399954,1100.0,536.54399954,0.0,0.0,0.0,0.0,0.0,0.0,563.45600046,0.0
RegionC,1115,522.08159954,1089.78,522.08159954,0.0,0.0,0.0,0.0,0.0,0.0,567.69840046,0.0
RegionC,1116,478.79099999999914,1059.81,478.79099999999914,0.0,0.0,0.0,0.0,0.0,0.0,581.0190000000008,0.0
RegionC,1117,462.32759953999994,1012.13,462.32759953999994,0.0,0.0,0.0,0.0,0.0,0.0,549.8024004600001,0.0
RegionC,1118,455.2178399999998,950.0,455.2178399999998,0.0,0.0,0.0,0.0,0.0,0.0,494.7821600000002,0.0
RegionC,1119,413.89788000000004,877.65,413.89788000000004,0.0,0.0,0.0,0.0,0.0,0.0,463.75211999999993,0.0
RegionC,1120,338.51400046,800.0,338.51400046,0.0,0.0,0.0,0.0,0.0,0.0,461.48599954,0.0
RegionC,1121,331.10340045999993,722.35,331.10340045999993,0.0,0.0,0.0,0.0,0.0,0.0,391.2465995400001,0.0
RegionC,1122,345.38639953999996,650.0,345.38639953999996,0.0,0.0,0.0,0.0,0.0,0.0,304.61360046000004,0.0
RegionC,1123,310.94159954,587.87,310.94159954,0.0,0.0,0.0,0.0,0.0,0.0,276.92840046,0.0
RegionC,1124,376.3812004600003,540.19,376.3812004600003,0.0,0.0,0.0,0.0,0.0,0.0,163.80879953999977,0.0
RegionC,1125,364.7615999999999,510.22,364.7615999999999,0.0,0.0,0.0,0.0,0.0,0.0,145.45840000000015,0.0
RegionC,1126,410.9087999999999,500.0,410.9087999999999,0.0,0.0,0.0,0.0,0.0,0.0,89.09120000000007,0.0
RegionC,1127,443.25599999999895,510.22,443.25599999999895,0.0,0.0,0.0,0.0,0.0,0.0,66.96400000000108,0.0
RegionC,1128,485.4977999999996,540.19,485.4977999999996,0.0,0.0,0.0,0.0,0.0,0.0,54.69220000000047,0.0
RegionC,1129,535.7298000000003,587.87,535.7298000000003,0.0,0.0,0.0,0.0,0.0,0.0,52.14019999999971,0.0
RegionC,1130,536.54400046,650.0,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,113.45599954,0.0
RegionC,1131,536.5440000000001,722.35,536.5440000000001,0.0,0.0,0.0,0.0,0.0,0.0,185.80599999999993,0.0
RegionC,1132,536.5439995399998,800.0,536.5439995399998,0.0,0.0,0.0,0.0,0.0,0.0,263.45600046000015,0.0
RegionC,1133,536.5439995400002,877.65,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,341.1060004599998,0.0
RegionC,1134,536.5439999999999,950.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,413.45600000000013,0.0
RegionC,1135,536.5439995400002,1012.13,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,475.5860004599998,0.0
RegionC,1136,536.5440000000011,1059.81,536.5440000000011,0.0,0.0,0.0,0.0,0.0,0.0,523.2659999999988,0.0
RegionC,1137,536.5439999999999,1089.78,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,553.2360000000001,0.0
RegionC,1138,536.54399954,1100.0,536.54399954,0.0,0.0,0.0,0.0,0.0,0.0,563.45600046,0.0
RegionC,1139,536.543999999999,1089.78,536.543999999999,0.0,0.0,0.0,0.0,0.0,0.0,553.236000000001,0.0
RegionC,1140,459.2915999999995,1059.81,459.2915999999995,0.0,0.0,0.0,0.0,0.0,0.0,600.5184000000004,0.0
RegionC,1141,452.33640000000094,1012.13,452.33640000000094,0.0,0.0,0.0,0.0,0.0,0.0,559.7935999999991,0.0
RegionC,1142,446.77499999999964,950.0,446.77499999999964,0.0,0.0,0.0,0.0,0.0,0.0,503.22500000000036,0.0
RegionC,1143,378.74100000000004,877.65,378.74100000000004,0.0,0.0,0.0,0.0,0.0,0.0,498.90899999999993,0.0
RegionC,1144,343.564800460002,800.0,343.564800460002,0.0,0.0,0.0,0.0,0.0,0.0,456.435199539998,0.0
RegionC,1145,312.29400045999995,722.35,312.29400045999995,0.0,0.0,0.0,0.0,0.0,0.0,410.0559995400001,0.0
RegionC,1146,309.1062004599999,650.0,309.1062004599999,0.0,0.0,0.0,0.0,0.0,0.0,340.8937995400001,0.0
RegionC,1147,338.6658004599993,587.87,338.6658004599993,0.0,0.0,0.0,0.0,0.0,0.0,249.20419954000073,0.0
RegionC,1148,345.37260045999926,540.19,345.37260045999926,0.0,0.0,0.0,0.0,0.0,0.0,194.8173995400008,0.0
RegionC,1149,393.27239999999966,510.22,393.27239999999966,0.0,0.0,0.0,0.0,0.0,0.0,116.94760000000036,0.0
RegionC,1150,412.06800046000023,500.0,412.06800046000023,0.0,0.0,0.0,0.0,0.0,0.0,87.93199953999977,0.0
RegionC,1151,401.2626004600028,510.22,401.2626004600028,0.0,0.0,0.0,0.0,0.0,0.0,108.95739953999725,0.0
RegionC,1152,433.471800460001,540.19,433.471800460001,0.0,0.0,0.0,0.0,0.0,0.0,106.71819953999903,0.0
RegionC,1153,512.26980046,587.87,512.26980046,0.0,0.0,0.0,0.0,0.0,0.0,75.60019953999995,0.0
RegionC,1154,536.5439999999999,650.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,113.45600000000013,0.0
RegionC,1155,536.5439995399998,722.35,536.5439995399998,0.0,0.0,0.0,0.0,0.0,0.0,185.80600046000018,0.0
RegionC,1156,536.544,800.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,263.456,0.0
RegionC,1157,536.5439995400001,877.65,536.5439995400001,0.0,0.0,0.0,0.0,0.0,0.0,341.1060004599999,0.0
RegionC,1158,536.5440000000001,950.0,536.5440000000001,0.0,0.0,0.0,0.0,0.0,0.0,413.4559999999999,0.0
RegionC,1159,536.544,1012.13,536.544,0.0,0.0,0.0,0.0,0.0,0.0,475.586,0.0
RegionC,1160,536.5439995399993,1059.81,536.5439995399993,0.0,0.0,0.0,0.0,0.0,0.0,523.2660004600007,0.0
RegionC,1161,536.5439999999995,1089.78,536.5439999999995,0.0,0.0,0.0,0.0,0.0,0.0,553.2360000000004,0.0
RegionC,1162,536.5439999999999,1100.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,563.4560000000001,0.0
RegionC,1163,536.5439995399997,1089.78,536.5439995399997,0.0,0.0,0.0,0.0,0.0,0.0,553.2360004600002,0.0
RegionC,1164,459.6780004600022,1059.81,459.6780004600022,0.0,0.0,0.0,0.0,0.0,0.0,600.1319995399978,0.0
RegionC,1165,459.92639954000214,1012.13,459.92639954000214,0.0,0.0,0.0,0.0,0.0,0.0,552.2036004599979,0.0
RegionC,1166,435.14712046,950.0,435.14712046,0.0,0.0,0.0,0.0,0.0,0.0,514.85287954,0.0
RegionC,1167,421.3747204599999,877.65,421.3747204599999,0.0,0.0,0.0,0.0,0.0,0.0,456.2752795400001,0.0
RegionC,1168,331.42080046000007,800.0,331.42080046000007,0.0,0.0,0.0,0.0,0.0,0.0,468.57919953999993,0.0
RegionC,1169,332.7593995400011,722.35,332.7593995400011,0.0,0.0,0.0,0.0,0.0,0.0,389.59060045999894,0.0
RegionC,1170,323.7618000000002,650.0,323.7618000000002,0.0,0.0,0.0,0.0,0.0,0.0,326.2381999999998,0.0
RegionC,1171,332.80079999999975,587.87,332.80079999999975,0.0,0.0,0.0,0.0,0.0,0.0,255.06920000000025,0.0
RegionC,1172,365.1618004599998,540.19,365.1618004599998,0.0,0.0,0.0,0.0,0.0,0.0,175.02819954000023,0.0
RegionC,1173,332.38679999999965,510.22,332.38679999999965,0.0,0.0,0.0,0.0,0.0,0.0,177.83320000000037,0.0
RegionC,1174,429.1524,500.0,429.1524,0.0,0.0,0.0,0.0,0.0,0.0,70.8476,0.0
RegionC,1175,412.5372004599998,510.22,412.5372004599998,0.0,0.0,0.0,0.0,0.0,0.0,97.68279954000025,0.0
RegionC,1176,437.44619954000007,540.19,437.44619954000007,0.0,0.0,0.0,0.0,0.0,0.0,102.74380045999999,0.0
RegionC,1177,536.5439995400002,587.87,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,51.32600045999982,0.0
RegionC,1178,536.544,650.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,113.45600000000002,0.0
RegionC,1179,536.54400046,722.35,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,185.80599954000002,0.0
RegionC,1180,536.5439999999999,800.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,263.45600000000013,0.0
RegionC,1181,536.5440004599999,877.65,536.5440004599999,0.0,0.0,0.0,0.0,0.0,0.0,341.1059995400001,0.0
RegionC,1182,536.5439995400001,950.0,536.5439995400001,0.0,0.0,0.0,0.0,0.0,0.0,413.4560004599999,0.0
RegionC,1183,536.5439999999999,1012.13,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,475.5860000000001,0.0
RegionC,1184,536.54400046,1059.81,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,523.2659995399999,0.0
RegionC,1185,536.544,1089.78,536.544,0.0,0.0,0.0,0.0,0.0,0.0,553.236,0.0
RegionC,1186,536.5439999999999,1100.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,563.4560000000001,0.0
RegionC,1187,524.1791995400001,1089.78,524.1791995400001,0.0,0.0,0.0,0.0,0.0,0.0,565.6008004599998,0.0
RegionC,1188,514.7814004599999,1059.81,514.7814004599999,0.0,0.0,0.0,0.0,0.0,0.0,545.0285995400001,0.0
RegionC,1189,451.17719953999944,1012.13,451.17719953999944,0.0,0.0,0.0,0.0,0.0,0.0,560.9528004600006,0.0
RegionC,1190,407.657520000001,950.0,407.657520000001,0.0,0.0,0.0,0.0,0.0,0.0,542.342479999999,0.0
RegionC,1191,395.2057795399999,877.65,395.2057795399999,0.0,0.0,0.0,0.0,0.0,0.0,482.44422046000005,0.0
RegionC,1192,360.13860045999985,800.0,360.13860045999985,0.0,0.0,0.0,0.0,0.0,0.0,439.86139954000015,0.0
RegionC,1193,330.60660045999936,722.35,330.60660045999936,0.0,0.0,0.0,0.0,0.0,0.0,391.74339954000067,0.0
RegionC,1194,294.05040046000016,650.0,294.05040046000016,0.0,0.0,0.0,0.0,0.0,0.0,355.94959953999984,0.0
RegionC,1195,333.97379999999987,587.87,333.97379999999987,0.0,0.0,0.0,0.0,0.0,0.0,253.89620000000014,0.0
RegionC,1196,312.19740046000004,540.19,312.19740046000004,0.0,0.0,0.0,0.0,0.0,0.0,227.99259954000001,0.0
RegionC,1197,385.68239953999966,510.22,385.68239953999966,0.0,0.0,0.0,0.0,0.0,0.0,124.53760046000036,0.0
RegionC,1198,424.0049995399998,500.0,424.0049995399998,0.0,0.0,0.0,0.0,0.0,0.0,75.9950004600002,0.0
RegionC,1199,491.18339999999995,510.22,491.18339999999995,0.0,0.0,0.0,0.0,0.0,0.0,19.036600000000078,0.0
RegionC,1200,489.55499999999995,540.19,489.55499999999995,0.0,0.0,0.0,0.0,0.0,0.0,50.635000000000105,0.0
RegionC,1201,479.3568004600003,587.87,479.3568004600003,0.0,0.0,0.0,0.0,0.0,0.0,108.51319953999973,0.0
RegionC,1202,536.5439995400002,650.0,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,113.45600045999981,0.0
RegionC,1203,536.5439999999999,722.35,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,185.80600000000015,0.0
RegionC,1204,536.5440000000012,800.0,536.5440000000012,0.0,0.0,0.0,0.0,0.0,0.0,263.45599999999877,0.0
RegionC,1205,536.54400046,877.65,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,341.10599953999997,0.0
RegionC,1206,536.544,950.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,413.456,0.0
RegionC,1207,536.5439995400002,1012.13,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,475.5860004599998,0.0
RegionC,1208,536.544,1059.81,536.544,0.0,0.0,0.0,0.0,0.0,0.0,523.266,0.0
RegionC,1209,536.5439995399994,1089.78,536.5439995399994,0.0,0.0,0.0,0.0,0.0,0.0,553.2360004600006,0.0
RegionC,1210,536.54399954,1100.0,536.54399954,0.0,0.0,0.0,0.0,0.0,0.0,563.45600046,0.0
RegionC,1211,536.5440000000001,1089.78,536.5440000000001,0.0,0.0,0.0,0.0,0.0,0.0,553.2359999999999,0.0
RegionC,1212,498.1938000000002,1059.81,498.1938000000002,0.0,0.0,0.0,0.0,0.0,0.0,561.6161999999997,0.0
RegionC,1213,433.00259954000035,1012.13,433.00259954000035,0.0,0.0,0.0,0.0,0.0,0.0,579.1274004599996,0.0
RegionC,1214,441.25914046,950.0,441.25914046,0.0,0.0,0.0,0.0,0.0,0.0,508.74085954,0.0
RegionC,1215,408.97956,877.65,408.97956,0.0,0.0,0.0,0.0,0.0,0.0,468.67044,0.0
RegionC,1216,337.82399999999967,800.0,337.82399999999967,0.0,0.0,0.0,0.0,0.0,0.0,462.17600000000033,0.0
RegionC,1217,300.4536,722.35,300.4536,0.0,0.0,0.0,0.0,0.0,0.0,421.8964,0.0
RegionC,1218,367.88039999999995,650.0,367.88039999999995,0.0,0.0,0.0,0.0,0.0,0.0,282.11960000000005,0.0
RegionC,1219,293.2224,587.87,293.2224,0.0,0.0,0.0,0.0,0.0,0.0,294.6476,0.0
RegionC,1220,326.4528004600003,540.19,326.4528004600003,0.0,0.0,0.0,0.0,0.0,0.0,213.73719953999978,0.0
RegionC,1221,350.9754000000001,510.22,350.9754000000001,0.0,0.0,0.0,0.0,0.0,0.0,159.24459999999993,0.0
RegionC,1222,409.41839999999985,500.0,409.41839999999985,0.0,0.0,0.0,0.0,0.0,0.0,90.58160000000015,0.0
RegionC,1223,455.24820000000074,510.22,455.24820000000074,0.0,0.0,0.0,0.0,0.0,0.0,54.97179999999929,0.0
RegionC,1224,516.6444,540.19,516.6444,0.0,0.0,0.0,0.0,0.0,0.0,23.545600000000036,0.0
RegionC,1225,536.5439995399998,587.87,536.5439995399998,0.0,0.0,0.0,0.0,0.0,0.0,51.32600046000016,0.0
RegionC,1226,536.5440000000001,650.0,536.5440000000001,0.0,0.0,0.0,0.0,0.0,0.0,113.4559999999999,0.0
RegionC,1227,536.5439999999998,722.35,536.5439999999998,0.0,0.0,0.0,0.0,0.0,0.0,185.80600000000027,0.0
RegionC,1228,536.5439999999999,800.0,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,263.45600000000013,0.0
RegionC,1229,536.54400046,877.65,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,341.10599953999997,0.0
RegionC,1230,536.5439995400001,950.0,536.5439995400001,0.0,0.0,0.0,0.0,0.0,0.0,413.4560004599999,0.0
RegionC,1231,536.544,1012.13,536.544,0.0,0.0,0.0,0.0,0.0,0.0,475.586,0.0
RegionC,1232,536.5440004600002,1059.81,536.5440004600002,0.0,0.0,0.0,0.0,0.0,0.0,523.2659995399997,0.0
RegionC,1233,536.544,1089.78,536.544,0.0,0.0,0.0,0.0,0.0,0.0,553.236,0.0
RegionC,1234,536.5440004599999,1100.0,536.5440004599999,0.0,0.0,0.0,0.0,0.0,0.0,563.4559995400001,0.0
RegionC,1235,531.4104000000008,1089.78,531.4104000000008,0.0,0.0,0.0,0.0,0.0,0.0,558.3695999999992,0.0
RegionC,1236,485.2494004599999,1059.81,485.2494004599999,0.0,0.0,0.0,0.0,0.0,0.0,574.5605995400001,0.0
RegionC,1237,452.1335404600015,1012.13,452.1335404600015,0.0,0.0,0.0,0.0,0.0,0.0,559.9964595399986,0.0
RegionC,1238,437.70564,950.0,437.70564,0.0,0.0,0.0,0.0,0.0,0.0,512.29436,0.0
RegionC,1239,378.0096,877.65,378.0096,0.0,0.0,0.0,0.0,0.0,0.0,499.6404,0.0
RegionC,1240,346.80780000000004,800.0,346.80780000000004,0.0,0.0,0.0,0.0,0.0,0.0,453.19219999999996,0.0
RegionC,1241,271.29420045999996,722.35,271.29420045999996,0.0,0.0,0.0,0.0,0.0,0.0,451.05579954000007,0.0
RegionC,1242,281.65799954,650.0,281.65799954,0.0,0.0,0.0,0.0,0.0,0.0,368.34200046,0.0
RegionC,1243,261.34439999999995,587.87,261.34439999999995,0.0,0.0,0.0,0.0,0.0,0.0,326.52560000000005,0.0
RegionC,1244,332.55239953999995,540.19,332.55239953999995,0.0,0.0,0.0,0.0,0.0,0.0,207.6376004600001,0.0
RegionC,1245,364.78919999999994,510.22,364.78919999999994,0.0,0.0,0.0,0.0,0.0,0.0,145.4308000000001,0.0
RegionC,1246,406.36859953999846,500.0,406.36859953999846,0.0,0.0,0.0,0.0,0.0,0.0,93.63140046000154,0.0
RegionC,1247,447.79712046000003,510.22,447.79712046000003,0.0,0.0,0.0,0.0,0.0,0.0,62.42287954,0.0
RegionC,1248,487.47120000000115,540.19,487.47120000000115,0.0,0.0,0.0,0.0,0.0,0.0,52.71879999999891,0.0
RegionC,1249,536.54400046,587.87,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,51.32599954,0.0
RegionC,1250,536.5440000000002,650.0,536.5440000000002,0.0,0.0,0.0,0.0,0.0,0.0,113.45599999999979,0.0
RegionC,1251,536.5439995400002,722.35,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,185.80600045999984,0.0
RegionC,1252,536.5440004599999,800.0,536.5440004599999,0.0,0.0,0.0,0.0,0.0,0.0,263.4559995400001,0.0
RegionC,1253,536.5439999999999,877.65,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,341.1060000000001,0.0
RegionC,1254,536.5440000000002,950.0,536.5440000000002,0.0,0.0,0.0,0.0,0.0,0.0,413.4559999999998,0.0
RegionC,1255,536.5439999999999,1012.13,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,475.5860000000001,0.0
RegionC,1256,536.5440004599996,1059.81,536.5440004599996,0.0,0.0,0.0,0.0,0.0,0.0,523.2659995400004,0.0
RegionC,1257,536.5440004599969,1089.78,536.5440004599969,0.0,0.0,0.0,0.0,0.0,0.0,553.235999540003,0.0
RegionC,1258,536.5439999999998,1100.0,536.5439999999998,0.0,0.0,0.0,0.0,0.0,0.0,563.4560000000002,0.0
RegionC,1259,532.0313999999978,1089.78,532.0313999999978,0.0,0.0,0.0,0.0,0.0,0.0,557.7486000000022,0.0
RegionC,1260,512.5734004600013,1059.81,512.5734004600013,0.0,0.0,0.0,0.0,0.0,0.0,547.2365995399987,0.0
RegionC,1261,468.5375995399999,1012.13,468.5375995399999,0.0,0.0,0.0,0.0,0.0,0.0,543.5924004600001,0.0
RegionC,1262,448.5275995399999,950.0,448.5275995399999,0.0,0.0,0.0,0.0,0.0,0.0,501.4724004600001,0.0
RegionC,1263,407.3304604599999,877.65,407.3304604599999,0.0,0.0,0.0,0.0,0.0,0.0,470.31953954000005,0.0
RegionC,1264,328.61387953999986,800.0,328.61387953999986,0.0,0.0,0.0,0.0,0.0,0.0,471.38612046000014,0.0
RegionC,1265,333.07680045999973,722.35,333.07680045999973,0.0,0.0,0.0,0.0,0.0,0.0,389.2731995400003,0.0
RegionC,1266,328.55039999999974,650.0,328.55039999999974,0.0,0.0,0.0,0.0,0.0,0.0,321.44960000000026,0.0
RegionC,1267,333.6839995400014,587.87,333.6839995400014,0.0,0.0,0.0,0.0,0.0,0.0,254.18600045999858,0.0
RegionC,1268,366.79019999999883,540.19,366.79019999999883,0.0,0.0,0.0,0.0,0.0,0.0,173.39980000000122,0.0
RegionC,1269,361.077,510.22,361.077,0.0,0.0,0.0,0.0,0.0,0.0,149.14300000000003,0.0
RegionC,1270,388.62180046,500.0,388.62180046,0.0,0.0,0.0,0.0,0.0,0.0,111.37819954000003,0.0
RegionC,1271,424.9434000000001,510.22,424.9434000000001,0.0,0.0,0.0,0.0,0.0,0.0,85.27659999999992,0.0
RegionC,1272,463.4868004599999,540.19,463.4868004599999,0.0,0.0,0.0,0.0,0.0,0.0,76.70319954000013,0.0
RegionC,1273,494.5644,587.87,494.5644,0.0,0.0,0.0,0.0,0.0,0.0,93.30560000000003,0.0
RegionC,1274,536.5439995400002,650.0,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,113.45600045999981,0.0
RegionC,1275,536.5439995399998,722.35,536.5439995399998,0.0,0.0,0.0,0.0,0.0,0.0,185.80600046000018,0.0
RegionC,1276,536.54400046,800.0,536.54400046,0.0,0.0,0.0,0.0,0.0,0.0,263.45599954,0.0
RegionC,1277,536.5439999999999,877.65,536.5439999999999,0.0,0.0,0.0,0.0,0.0,0.0,341.1060000000001,0.0
RegionC,1278,536.544,950.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,413.456,0.0
RegionC,1279,536.5439995400002,1012.13,536.5439995400002,0.0,0.0,0.0,0.0,0.0,0.0,475.5860004599998,0.0
RegionC,1280,536.5440000000001,1059.81,536.5440000000001,0.0,0.0,0.0,0.0,0.0,0.0,523.2659999999998,0.0
