Region,Hour,SOC_MWh
RegionD,330,900.0
RegionD,331,900.0
RegionD,332,900.0
RegionD,333,900.0
RegionD,334,900.0
RegionD,335,900.0
RegionD,336,900.0
RegionD,337,900.0
RegionD,338,900.0
RegionD,339,900.0
RegionD,340,900.0
RegionD,341,900.0
RegionD,342,900.0
RegionD,343,900.0
RegionD,344,900.0
RegionD,345,900.0
RegionD,346,900.0
RegionD,347,900.0
RegionD,348,900.0
RegionD,349,900.0
RegionD,350,900.0
RegionD,351,900.0
RegionD,352,900.0
RegionD,353,900.0
RegionD,354,900.0
RegionD,355,900.0
RegionD,356,900.0
RegionD,357,900.0
RegionD,358,900.0
RegionD,359,900.0
RegionD,360,900.0
RegionD,361,900.0
RegionD,362,900.0
RegionD,363,900.0
RegionD,364,900.0
RegionD,365,900.0
RegionD,366,900.0
RegionD,367,900.0
RegionD,368,900.0
RegionD,369,900.0
RegionD,370,900.0
RegionD,371,900.0
RegionD,372,900.0
RegionD,373,900.0
RegionD,374,900.0
RegionD,375,900.0
RegionD,376,900.0
RegionD,377,900.0
RegionD,378,900.0
RegionD,379,900.0
RegionD,380,900.0
RegionD,381,900.0
RegionD,382,900.0
RegionD,383,900.0
RegionD,384,900.0
RegionD,385,900.0
RegionD,386,900.0
RegionD,387,900.0
RegionD,388,900.0
RegionD,389,900.0
RegionD,390,900.0
RegionD,391,900.0
RegionD,392,900.0
RegionD,393,900.0
RegionD,394,900.0
RegionD,395,900.0
RegionD,396,900.0
RegionD,397,900.0
RegionD,398,900.0
RegionD,399,900.0
RegionD,400,900.0
RegionD,401,900.0
RegionD,402,900.0
RegionD,403,900.0
RegionD,404,900.0
RegionD,405,900.0
RegionD,406,900.0
RegionD,407,900.0
RegionD,408,900.0
RegionD,409,900.0
RegionD,410,900.0
RegionD,411,900.0
RegionD,412,900.0
RegionD,413,900.0
RegionD,414,900.0
RegionD,415,900.0
RegionD,416,900.0
RegionD,417,900.0
RegionD,418,900.0
RegionD,419,900.0
RegionD,420,900.0
RegionD,421,900.0
RegionD,422,900.0
RegionD,423,900.0
RegionD,424,900.0
RegionD,425,900.0
RegionD,426,900.0
RegionD,427,900.0
RegionD,428,900.0
RegionD,429,900.0
RegionD,430,900.0
RegionD,431,900.0
RegionD,432,900.0
RegionD,433,900.0
RegionD,434,900.0
RegionD,435,900.0
RegionD,436,900.0
RegionD,437,900.0
RegionD,438,900.0
RegionD,439,900.0
RegionD,440,900.0
RegionD,441,900.0
RegionD,442,900.0
RegionD,443,900.0
RegionD,444,900.0
RegionD,445,900.0
RegionD,446,900.0
RegionD,447,900.0
RegionD,448,900.0
RegionD,449,900.0
RegionD,450,900.0
RegionD,451,900.0
RegionD,452,900.0
RegionD,453,900.0
RegionD,454,900.0
RegionD,455,900.0
RegionD,456,900.0
RegionD,457,900.0
RegionD,458,900.0
RegionD,459,900.0
RegionD,460,900.0
RegionD,461,900.0
RegionD,462,900.0
RegionD,463,900.0
RegionD,464,900.0
RegionD,465,900.0
RegionD,466,900.0
RegionD,467,900.0
RegionD,468,900.0
RegionD,469,900.0
RegionD,470,900.0
RegionD,471,900.0
RegionD,472,900.0
RegionD,473,900.0
RegionD,474,900.0
RegionD,475,900.0
RegionD,476,900.0
RegionD,477,900.0
RegionD,478,900.0
RegionD,479,900.0
RegionD,480,900.0
RegionD,481,900.0
RegionD,482,900.0
RegionD,483,900.0
RegionD,484,900.0
RegionD,485,900.0
RegionD,486,900.0
RegionD,487,900.0
RegionD,488,900.0
RegionD,489,900.0
RegionD,490,900.0
RegionD,491,900.0
RegionD,492,900.0
RegionD,493,900.0
RegionD,494,900.0
RegionD,495,900.0
RegionD,496,900.0
RegionD,497,900.0
RegionD,498,900.0
RegionD,499,900.0
RegionD,500,900.0
RegionD,501,900.0
RegionD,502,900.0
RegionD,503,900.0
RegionD,504,900.0
RegionD,505,900.0
RegionD,506,900.0
RegionD,507,900.0
RegionD,508,900.0
RegionD,509,900.0
RegionD,510,900.0
RegionD,511,900.0
RegionD,512,900.0
RegionD,513,900.0
RegionD,514,900.0
RegionD,515,900.0
RegionD,516,900.0
RegionD,517,900.0
RegionD,518,900.0
RegionD,519,900.0
RegionD,520,900.0
RegionD,521,900.0
RegionD,522,900.0
RegionD,523,900.0
RegionD,524,900.0
RegionD,525,900.0
RegionD,526,900.0
RegionD,527,900.0
RegionD,528,900.0
RegionD,529,900.0
RegionD,530,900.0
RegionD,531,900.0
RegionD,532,900.0
RegionD,533,900.0
RegionD,534,900.0
RegionD,535,900.0
RegionD,536,900.0
RegionD,537,900.0
RegionD,538,900.0
RegionD,539,900.0
RegionD,540,900.0
RegionD,541,900.0
RegionD,542,900.0
RegionD,543,900.0
RegionD,544,900.0
RegionD,545,900.0
RegionD,546,900.0
RegionD,547,900.0
RegionD,548,900.0
RegionD,549,900.0
RegionD,550,900.0
RegionD,551,900.0
RegionD,552,900.0
RegionD,553,900.0
RegionD,554,900.0
RegionD,555,900.0
RegionD,556,900.0
RegionD,557,900.0
RegionD,558,900.0
RegionD,559,900.0
RegionD,560,900.0
RegionD,561,900.0
RegionD,562,900.0
RegionD,563,900.0
RegionD,564,900.0
RegionD,565,900.0
RegionD,566,900.0
RegionD,567,900.0
RegionD,568,900.0
RegionD,569,900.0
RegionD,570,900.0
RegionD,571,900.0
RegionD,572,900.0
RegionD,573,900.0
RegionD,574,900.0
RegionD,575,900.0
RegionD,576,900.0
RegionD,577,900.0
RegionD,578,900.0
RegionD,579,900.0
RegionD,580,900.0
RegionD,581,900.0
RegionD,582,900.0
RegionD,583,900.0
RegionD,584,900.0
RegionD,585,900.0
RegionD,586,900.0
RegionD,587,900.0
RegionD,588,900.0
RegionD,589,900.0
RegionD,590,900.0
RegionD,591,900.0
RegionD,592,900.0
RegionD,593,900.0
RegionD,594,900.0
RegionD,595,900.0
RegionD,596,900.0
RegionD,597,900.0
RegionD,598,900.0
RegionD,599,900.0
RegionD,600,900.0
RegionD,601,900.0
RegionD,602,900.0
RegionD,603,900.0
RegionD,604,900.0
RegionD,605,900.0
RegionD,606,900.0
RegionD,607,900.0
RegionD,608,900.0
RegionD,609,900.0
RegionD,610,900.0
RegionD,611,900.0
RegionD,612,900.0
RegionD,613,900.0
RegionD,614,900.0
RegionD,615,900.0
RegionD,616,900.0
RegionD,617,900.0
RegionD,618,900.0
RegionD,619,900.0
RegionD,620,900.0
RegionD,621,900.0
RegionD,622,900.0
RegionD,623,900.0
RegionD,624,900.0
RegionD,625,900.0
RegionD,626,900.0
RegionD,627,900.0
RegionD,628,900.0
RegionD,629,900.0
RegionD,630,900.0
RegionD,631,900.0
RegionD,632,900.0
RegionD,633,900.0
RegionD,634,900.0
RegionD,635,900.0
RegionD,636,900.0
RegionD,637,900.0
RegionD,638,900.0
RegionD,639,900.0
RegionD,640,900.0
RegionD,641,900.0
RegionD,642,900.0
RegionD,643,900.0
RegionD,644,900.0
RegionD,645,900.0
RegionD,646,900.0
RegionD,647,900.0
RegionD,648,900.0
RegionD,649,900.0
RegionD,650,900.0
RegionD,651,900.0
RegionD,652,900.0
RegionD,653,900.0
RegionD,654,900.0
RegionD,655,900.0
RegionD,656,900.0
RegionD,657,900.0
RegionD,658,900.0
RegionD,659,900.0
RegionD,660,900.0
RegionD,661,900.0
RegionD,662,900.0
RegionD,663,900.0
RegionD,664,900.0
RegionD,665,900.0
RegionD,666,900.0
RegionD,667,900.0
RegionD,668,900.0
RegionD,669,900.0
RegionD,670,900.0
RegionD,671,900.0
RegionD,672,900.0
RegionD,673,900.0
RegionD,674,900.0
RegionD,675,900.0
RegionD,676,900.0
RegionD,677,900.0
RegionD,678,900.0
RegionD,679,900.0
RegionD,680,900.0
RegionD,681,900.0
RegionD,682,900.0
RegionD,683,900.0
RegionD,684,900.0
RegionD,685,900.0
RegionD,686,900.0
RegionD,687,900.0
RegionD,688,900.0
RegionD,689,900.0
RegionD,690,900.0
RegionD,691,900.0
RegionD,692,900.0
RegionD,693,900.0
RegionD,694,900.0
RegionD,695,900.0
RegionD,696,900.0
RegionD,697,900.0
RegionD,698,900.0
RegionD,699,900.0
RegionD,700,900.0
RegionD,701,900.0
RegionD,702,900.0
RegionD,703,900.0
RegionD,704,900.0
RegionD,705,900.0
RegionD,706,900.0
RegionD,707,900.0
RegionD,708,900.0
RegionD,709,900.0
RegionD,710,900.0
RegionD,711,900.0
RegionD,712,900.0
RegionD,713,900.0
RegionD,714,900.0
RegionD,715,900.0
RegionD,716,900.0
RegionD,717,900.0
RegionD,718,900.0
RegionD,719,900.0
RegionD,720,900.0
RegionD,721,900.0
RegionD,722,900.0
RegionD,723,900.0
RegionD,724,900.0
RegionD,725,900.0
RegionD,726,900.0
RegionD,727,900.0
RegionD,728,900.0
RegionD,729,900.0
RegionD,730,900.0
RegionD,731,900.0
RegionD,732,900.0
RegionD,733,900.0
RegionD,734,900.0
RegionD,735,900.0
RegionD,736,900.0
RegionD,737,900.0
RegionD,738,900.0
RegionD,739,900.0
RegionD,740,900.0
RegionD,741,900.0
RegionD,742,900.0
RegionD,743,900.0
RegionD,744,900.0
RegionD,745,900.0
RegionD,746,900.0
RegionD,747,900.0
RegionD,748,900.0
RegionD,749,900.0
RegionD,750,900.0
RegionD,751,900.0
RegionD,752,900.0
RegionD,753,900.0
RegionD,754,900.0
RegionD,755,900.0
RegionD,756,900.0
RegionD,757,900.0
RegionD,758,900.0
RegionD,759,900.0
RegionD,760,900.0
RegionD,761,900.0
RegionD,762,900.0
RegionD,763,900.0
RegionD,764,900.0
RegionD,765,900.0
RegionD,766,900.0
RegionD,767,900.0
RegionD,768,900.0
RegionD,769,900.0
RegionD,770,900.0
RegionD,771,900.0
RegionD,772,900.0
RegionD,773,900.0
RegionD,774,900.0
RegionD,775,900.0
RegionD,776,900.0
RegionD,777,900.0
RegionD,778,900.0
RegionD,779,900.0
RegionD,780,900.0
RegionD,781,900.0
RegionD,782,900.0
RegionD,783,900.0
RegionD,784,900.0
RegionD,785,900.0
RegionD,786,900.0
RegionD,787,900.0
RegionD,788,900.0
RegionD,789,900.0
RegionD,790,900.0
RegionD,791,900.0
RegionD,792,900.0
RegionD,793,900.0
RegionD,794,900.0
RegionD,795,900.0
RegionD,796,900.0
RegionD,797,900.0
RegionD,798,900.0
RegionD,799,900.0
RegionD,800,900.0
RegionD,801,900.0
RegionD,802,900.0
RegionD,803,900.0
RegionD,804,900.0
RegionD,805,900.0
RegionD,806,900.0
RegionD,807,900.0
RegionD,808,900.0
RegionD,809,900.0
RegionD,810,900.0
RegionD,811,900.0
RegionD,812,900.0
RegionD,813,900.0
RegionD,814,900.0
RegionD,815,900.0
RegionD,816,900.0
RegionD,817,900.0
RegionD,818,900.0
RegionD,819,900.0
RegionD,820,900.0
RegionD,821,900.0
RegionD,822,900.0
RegionD,823,900.0
RegionD,824,900.0
RegionD,825,900.0
RegionD,826,900.0
RegionD,827,900.0
RegionD,828,900.0
RegionD,829,900.0
RegionD,830,900.0
RegionD,831,900.0
RegionD,832,900.0
RegionD,833,900.0
RegionD,834,900.0
RegionD,835,900.0
RegionD,836,900.0
RegionD,837,900.0
RegionD,838,900.0
RegionD,839,900.0
RegionD,840,900.0
RegionD,841,900.0
RegionD,842,900.0
RegionD,843,900.0
RegionD,844,900.0
RegionD,845,900.0
RegionD,846,900.0
RegionD,847,900.0
RegionD,848,900.0
RegionD,849,900.0
RegionD,850,900.0
RegionD,851,900.0
RegionD,852,900.0
RegionD,853,900.0
RegionD,854,900.0
RegionD,855,900.0
RegionD,856,900.0
RegionD,857,900.0
RegionD,858,900.0
RegionD,859,900.0
RegionD,860,900.0
RegionD,861,900.0
RegionD,862,900.0
RegionD,863,900.0
RegionD,864,900.0
RegionD,865,900.0
RegionD,866,900.0
RegionD,867,900.0
RegionD,868,900.0
RegionD,869,900.0
RegionD,870,900.0
RegionD,871,900.0
RegionD,872,900.0
RegionD,873,900.0
RegionD,874,900.0
RegionD,875,900.0
RegionD,876,900.0
RegionD,877,900.0
RegionD,878,900.0
RegionD,879,900.0
RegionD,880,900.0
RegionD,881,900.0
RegionD,882,900.0
RegionD,883,900.0
RegionD,884,900.0
RegionD,885,900.0
RegionD,886,900.0
RegionD,887,900.0
RegionD,888,900.0
RegionD,889,900.0
RegionD,890,900.0
RegionD,891,900.0
RegionD,892,900.0
RegionD,893,900.0
RegionD,894,900.0
RegionD,895,900.0
RegionD,896,900.0
RegionD,897,900.0
RegionD,898,900.0
RegionD,899,900.0
RegionD,900,900.0
RegionD,901,900.0
RegionD,902,900.0
RegionD,903,900.0
RegionD,904,900.0
RegionD,905,900.0
RegionD,906,900.0
RegionD,907,900.0
RegionD,908,900.0
RegionD,909,900.0
RegionD,910,900.0
RegionD,911,900.0
RegionD,912,900.0
RegionD,913,900.0
RegionD,914,900.0
RegionD,915,900.0
RegionD,916,900.0
RegionD,917,900.0
RegionD,918,900.0
RegionD,919,900.0
RegionD,920,900.0
RegionD,921,900.0
RegionD,922,900.0
RegionD,923,900.0
RegionD,924,900.0
RegionD,925,900.0
RegionD,926,900.0
RegionD,927,900.0
RegionD,928,900.0
RegionD,929,900.0
RegionD,930,900.0
RegionD,931,900.0
RegionD,932,900.0
RegionD,933,900.0
RegionD,934,900.0
RegionD,935,900.0
RegionD,936,900.0
RegionD,937,900.0
RegionD,938,900.0
RegionD,939,900.0
RegionD,940,900.0
RegionD,941,900.0
RegionD,942,900.0
RegionD,943,900.0
RegionD,944,900.0
RegionD,945,900.0
RegionD,946,900.0
RegionD,947,900.0
RegionD,948,900.0
RegionD,949,900.0
RegionD,950,900.0
RegionD,951,900.0
RegionD,952,900.0
RegionD,953,900.0
RegionD,954,900.0
RegionD,955,900.0
RegionD,956,900.0
RegionD,957,900.0
RegionD,958,900.0
RegionD,959,900.0
RegionD,960,900.0
RegionD,961,900.0
RegionD,962,900.0
RegionD,963,900.0
RegionD,964,900.0
RegionD,965,900.0
RegionD,966,900.0
RegionD,967,900.0
RegionD,968,900.0
RegionD,969,900.0
RegionD,970,900.0
RegionD,971,900.0
RegionD,972,900.0
RegionD,973,900.0
RegionD,974,900.0
RegionD,975,900.0
RegionD,976,900.0
RegionD,977,900.0
RegionD,978,900.0
RegionD,979,900.0
RegionD,980,900.0
RegionD,981,900.0
RegionD,982,900.0
RegionD,983,900.0
RegionD,984,900.0
RegionD,985,900.0
RegionD,986,900.0
RegionD,987,900.0
RegionD,988,900.0
RegionD,989,900.0
RegionD,990,900.0
RegionD,991,900.0
RegionD,992,900.0
RegionD,993,900.0
RegionD,994,900.0
RegionD,995,900.0
RegionD,996,900.0
RegionD,997,900.0
RegionD,998,900.0
RegionD,999,900.0
RegionD,1000,900.0
RegionD,1001,900.0
RegionD,1002,900.0
RegionD,1003,900.0
RegionD,1004,900.0
RegionD,1005,900.0
RegionD,1006,900.0
RegionD,1007,900.0
RegionD,1008,900.0
RegionD,1009,900.0
RegionD,1010,900.0
RegionD,1011,900.0
RegionD,1012,900.0
RegionD,1013,900.0
RegionD,1014,900.0
RegionD,1015,900.0
RegionD,1016,900.0
RegionD,1017,900.0
RegionD,1018,900.0
RegionD,1019,900.0
RegionD,1020,900.0
RegionD,1021,900.0
RegionD,1022,900.0
RegionD,1023,900.0
RegionD,1024,900.0
RegionD,1025,900.0
RegionD,1026,900.0
RegionD,1027,900.0
RegionD,1028,900.0
RegionD,1029,900.0
RegionD,1030,900.0
RegionD,1031,900.0
RegionD,1032,900.0
RegionD,1033,900.0
RegionD,1034,900.0
RegionD,1035,900.0
RegionD,1036,900.0
RegionD,1037,900.0
RegionD,1038,900.0
RegionD,1039,900.0
RegionD,1040,900.0
RegionD,1041,900.0
RegionD,1042,900.0
RegionD,1043,900.0
RegionD,1044,900.0
RegionD,1045,900.0
RegionD,1046,900.0
RegionD,1047,900.0
RegionD,1048,900.0
RegionD,1049,900.0
RegionD,1050,900.0
RegionD,1051,900.0
RegionD,1052,900.0
RegionD,1053,900.0
RegionD,1054,900.0
RegionD,1055,900.0
RegionD,1056,900.0
RegionD,1057,900.0
RegionD,1058,900.0
RegionD,1059,900.0
RegionD,1060,900.0
RegionD,1061,900.0
RegionD,1062,900.0
RegionD,1063,900.0
RegionD,1064,900.0
RegionD,1065,900.0
RegionD,1066,900.0
RegionD,1067,900.0
RegionD,1068,900.0
RegionD,1069,900.0
RegionD,1070,900.0
RegionD,1071,900.0
RegionD,1072,900.0
RegionD,1073,900.0
RegionD,1074,900.0
RegionD,1075,900.0
RegionD,1076,900.0
RegionD,1077,900.0
RegionD,1078,900.0
RegionD,1079,900.0
RegionD,1080,900.0
RegionD,1081,900.0
RegionD,1082,900.0
RegionD,1083,900.0
RegionD,1084,900.0
RegionD,1085,900.0
RegionD,1086,900.0
RegionD,1087,900.0
RegionD,1088,900.0
RegionD,1089,900.0
RegionD,1090,900.0
RegionD,1091,900.0
RegionD,1092,900.0
RegionD,1093,900.0
RegionD,1094,900.0
RegionD,1095,900.0
RegionD,1096,900.0
RegionD,1097,900.0
RegionD,1098,900.0
RegionD,1099,900.0
RegionD,1100,900.0
RegionD,1101,900.0
RegionD,1102,900.0
RegionD,1103,900.0
RegionD,1104,900.0
RegionD,1105,900.0
RegionD,1106,900.0
RegionD,1107,900.0
RegionD,1108,900.0
RegionD,1109,900.0
RegionD,1110,900.0
RegionD,1111,900.0
RegionD,1112,900.0
RegionD,1113,900.0
RegionD,1114,900.0
RegionD,1115,900.0
RegionD,1116,900.0
RegionD,1117,900.0
RegionD,1118,900.0
RegionD,1119,900.0
RegionD,1120,900.0
RegionD,1121,900.0
RegionD,1122,900.0
RegionD,1123,900.0
RegionD,1124,900.0
RegionD,1125,900.0
RegionD,1126,900.0
RegionD,1127,900.0
RegionD,1128,900.0
RegionD,1129,900.0
RegionD,1130,900.0
RegionD,1131,900.0
RegionD,1132,900.0
RegionD,1133,900.0
RegionD,1134,900.0
RegionD,1135,900.0
RegionD,1136,900.0
RegionD,1137,900.0
RegionD,1138,900.0
RegionD,1139,900.0
RegionD,1140,900.0
RegionD,1141,900.0
RegionD,1142,900.0
RegionD,1143,900.0
RegionD,1144,900.0
RegionD,1145,900.0
RegionD,1146,900.0
RegionD,1147,900.0
RegionD,1148,900.0
RegionD,1149,900.0
RegionD,1150,900.0
RegionD,1151,900.0
RegionD,1152,900.0
RegionD,1153,900.0
RegionD,1154,900.0
RegionD,1155,900.0
RegionD,1156,900.0
RegionD,1157,900.0
RegionD,1158,900.0
RegionD,1159,900.0
RegionD,1160,900.0
RegionD,1161,900.0
RegionD,1162,900.0
RegionD,1163,900.0
RegionD,1164,900.0
RegionD,1165,900.0
RegionD,1166,900.0
RegionD,1167,900.0
RegionD,1168,900.0
RegionD,1169,900.0
RegionD,1170,900.0
RegionD,1171,900.0
RegionD,1172,900.0
RegionD,1173,900.0
RegionD,1174,900.0
RegionD,1175,900.0
RegionD,1176,900.0
RegionD,1177,900.0
RegionD,1178,900.0
RegionD,1179,900.0
RegionD,1180,900.0
RegionD,1181,900.0
RegionD,1182,900.0
RegionD,1183,900.0
RegionD,1184,900.0
RegionD,1185,900.0
RegionD,1186,900.0
RegionD,1187,900.0
RegionD,1188,900.0
RegionD,1189,900.0
RegionD,1190,900.0
RegionD,1191,900.0
RegionD,1192,900.0
RegionD,1193,900.0
RegionD,1194,900.0
RegionD,1195,900.0
RegionD,1196,900.0
RegionD,1197,900.0
RegionD,1198,900.0
RegionD,1199,900.0
RegionD,1200,900.0
RegionD,1201,900.0
RegionD,1202,900.0
RegionD,1203,900.0
RegionD,1204,900.0
RegionD,1205,900.0
RegionD,1206,900.0
RegionD,1207,900.0
RegionD,1208,900.0
RegionD,1209,900.0
RegionD,1210,900.0
RegionD,1211,900.0
RegionD,1212,900.0
RegionD,1213,900.0
RegionD,1214,900.0
RegionD,1215,900.0
RegionD,1216,900.0
RegionD,1217,900.0
RegionD,1218,900.0
RegionD,1219,900.0
RegionD,1220,900.0
RegionD,1221,900.0
RegionD,1222,900.0
RegionD,1223,900.0
RegionD,1224,900.0
RegionD,1225,900.0
RegionD,1226,900.0
RegionD,1227,900.0
RegionD,1228,900.0
RegionD,1229,900.0
RegionD,1230,900.0
RegionD,1231,900.0
RegionD,1232,900.0
RegionD,1233,900.0
RegionD,1234,900.0
RegionD,1235,900.0
RegionD,1236,900.0
RegionD,1237,900.0
RegionD,1238,900.0
RegionD,1239,900.0
RegionD,1240,900.0
RegionD,1241,900.0
RegionD,1242,900.0
RegionD,1243,900.0
RegionD,1244,900.0
RegionD,1245,900.0
RegionD,1246,900.0
RegionD,1247,900.0
RegionD,1248,900.0
RegionD,1249,900.0
RegionD,1250,900.0
RegionD,1251,900.0
RegionD,1252,900.0
RegionD,1253,900.0
RegionD,1254,900.0
RegionD,1255,900.0
RegionD,1256,900.0
RegionD,1257,900.0
RegionD,1258,900.0
RegionD,1259,900.0
RegionD,1260,900.0
RegionD,1261,900.0
RegionD,1262,900.0
RegionD,1263,900.0
RegionD,1264,900.0
RegionD,1265,900.0
RegionD,1266,900.0
RegionD,1267,900.0
RegionD,1268,900.0
RegionD,1269,900.0
RegionD,1270,900.0
RegionD,1271,900.0
RegionD,1272,900.0
RegionD,1273,900.0
RegionD,1274,900.0
RegionD,1275,900.0
RegionD,1276,900.0
RegionD,1277,900.0
RegionD,1278,900.0
RegionD,1279,900.0
RegionD,1280,900.0
RegionD,1281,900.0
RegionD,1282,900.0
RegionD,1283,900.0
RegionD,1284,900.0
RegionD,1285,900.0
RegionD,1286,900.0
RegionD,1287,900.0
RegionD,1288,900.0
RegionD,1289,900.0
RegionD,1290,900.0
RegionD,1291,900.0
RegionD,1292,900.0
RegionD,1293,900.0
RegionD,1294,900.0
RegionD,1295,900.0
RegionD,1296,900.0
RegionD,1297,900.0
RegionD,1298,900.0
RegionD,1299,900.0
RegionD,1300,900.0
RegionD,1301,900.0
RegionD,1302,900.0
RegionD,1303,900.0
RegionD,1304,900.0
RegionD,1305,900.0
RegionD,1306,900.0
RegionD,1307,900.0
RegionD,1308,900.0
RegionD,1309,900.0
RegionD,1310,900.0
RegionD,1311,900.0
RegionD,1312,900.0
RegionD,1313,900.0
RegionD,1314,900.0
RegionD,1315,900.0
RegionD,1316,900.0
RegionD,1317,900.0
RegionD,1318,900.0
RegionD,1319,900.0
RegionD,1320,900.0
RegionD,1321,900.0
RegionD,1322,900.0
RegionD,1323,900.0
RegionD,1324,900.0
RegionD,1325,900.0
RegionD,1326,900.0
RegionD,1327,900.0
RegionD,1328,900.0
RegionD,1329,900.0
RegionD,1330,900.0
RegionD,1331,900.0
RegionD,1332,900.0
RegionD,1333,900.0
RegionD,1334,900.0
RegionD,1335,900.0
RegionD,1336,900.0
RegionD,1337,900.0
RegionD,1338,900.0
RegionD,1339,900.0
RegionD,1340,900.0
RegionD,1341,900.0
RegionD,1342,900.0
RegionD,1343,900.0
RegionD,1344,900.0
RegionD,1345,900.0
RegionD,1346,900.0
RegionD,1347,900.0
RegionD,1348,900.0
RegionD,1349,900.0
RegionD,1350,900.0
RegionD,1351,900.0
RegionD,1352,900.0
RegionD,1353,900.0
RegionD,1354,900.0
RegionD,1355,900.0
RegionD,1356,900.0
RegionD,1357,900.0
RegionD,1358,900.0
RegionD,1359,900.0
RegionD,1360,900.0
RegionD,1361,900.0
RegionD,1362,900.0
RegionD,1363,900.0
RegionD,1364,900.0
RegionD,1365,900.0
RegionD,1366,900.0
RegionD,1367,900.0
RegionD,1368,900.0
RegionD,1369,900.0
RegionD,1370,900.0
RegionD,1371,900.0
RegionD,1372,900.0
RegionD,1373,900.0
RegionD,1374,900.0
RegionD,1375,900.0
RegionD,1376,900.0
RegionD,1377,900.0
RegionD,1378,900.0
RegionD,1379,900.0
RegionD,1380,900.0
RegionD,1381,900.0
RegionD,1382,900.0
RegionD,1383,900.0
RegionD,1384,900.0
RegionD,1385,900.0
RegionD,1386,900.0
RegionD,1387,900.0
RegionD,1388,900.0
RegionD,1389,900.0
RegionD,1390,900.0
RegionD,1391,900.0
RegionD,1392,900.0
RegionD,1393,900.0
RegionD,1394,900.0
RegionD,1395,900.0
RegionD,1396,900.0
RegionD,1397,900.0
RegionD,1398,900.0
RegionD,1399,900.0
RegionD,1400,900.0
RegionD,1401,900.0
RegionD,1402,900.0
RegionD,1403,900.0
RegionD,1404,900.0
RegionD,1405,900.0
RegionD,1406,900.0
RegionD,1407,900.0
RegionD,1408,900.0
RegionD,1409,900.0
RegionD,1410,900.0
RegionD,1411,900.0
RegionD,1412,900.0
RegionD,1413,900.0
RegionD,1414,900.0
RegionD,1415,900.0
RegionD,1416,900.0
RegionD,1417,900.0
RegionD,1418,900.0
RegionD,1419,900.0
RegionD,1420,900.0
RegionD,1421,900.0
RegionD,1422,900.0
RegionD,1423,900.0
RegionD,1424,900.0
RegionD,1425,900.0
RegionD,1426,900.0
RegionD,1427,900.0
RegionD,1428,900.0
RegionD,1429,900.0
RegionD,1430,900.0
RegionD,1431,900.0
RegionD,1432,900.0
RegionD,1433,900.0
RegionD,1434,900.0
RegionD,1435,900.0
RegionD,1436,900.0
RegionD,1437,900.0
RegionD,1438,900.0
RegionD,1439,900.0
RegionD,1440,900.0
RegionD,1441,900.0
RegionD,1442,900.0
RegionD,1443,900.0
RegionD,1444,900.0
RegionD,1445,900.0
RegionD,1446,900.0
RegionD,1447,900.0
RegionD,1448,900.0
RegionD,1449,900.0
RegionD,1450,900.0
RegionD,1451,900.0
RegionD,1452,900.0
RegionD,1453,900.0
RegionD,1454,900.0
RegionD,1455,900.0
RegionD,1456,900.0
RegionD,1457,900.0
RegionD,1458,900.0
RegionD,1459,900.0
RegionD,1460,900.0
RegionD,1461,900.0
RegionD,1462,900.0
RegionD,1463,900.0
RegionD,1464,900.0
RegionD,1465,900.0
RegionD,1466,900.0
RegionD,1467,900.0
RegionD,1468,900.0
RegionD,1469,900.0
RegionD,1470,900.0
RegionD,1471,900.0
RegionD,1472,900.0
RegionD,1473,900.0
RegionD,1474,900.0
RegionD,1475,900.0
RegionD,1476,900.0
RegionD,1477,900.0
RegionD,1478,900.0
RegionD,1479,900.0
RegionD,1480,900.0
RegionD,1481,900.0
RegionD,1482,900.0
RegionD,1483,900.0
RegionD,1484,900.0
RegionD,1485,900.0
RegionD,1486,900.0
RegionD,1487,900.0
RegionD,1488,900.0
RegionD,1489,900.0
RegionD,1490,900.0
RegionD,1491,900.0
RegionD,1492,900.0
RegionD,1493,900.0
RegionD,1494,900.0
RegionD,1495,900.0
RegionD,1496,900.0
RegionD,1497,900.0
RegionD,1498,900.0
RegionD,1499,900.0
RegionD,1500,900.0
RegionD,1501,900.0
RegionD,1502,900.0
RegionD,1503,900.0
RegionD,1504,900.0
RegionD,1505,900.0
RegionD,1506,900.0
RegionD,1507,900.0
RegionD,1508,900.0
RegionD,1509,900.0
RegionD,1510,900.0
RegionD,1511,900.0
RegionD,1512,900.0
RegionD,1513,900.0
RegionD,1514,900.0
RegionD,1515,900.0
RegionD,1516,900.0
RegionD,1517,900.0
RegionD,1518,900.0
RegionD,1519,900.0
RegionD,1520,900.0
RegionD,1521,900.0
RegionD,1522,900.0
RegionD,1523,900.0
RegionD,1524,900.0
RegionD,1525,900.0
RegionD,1526,900.0
RegionD,1527,900.0
RegionD,1528,900.0
RegionD,1529,900.0
RegionD,1530,900.0
RegionD,1531,900.0
RegionD,1532,900.0
RegionD,1533,900.0
RegionD,1534,900.0
RegionD,1535,900.0
RegionD,1536,900.0
RegionD,1537,900.0
RegionD,1538,900.0
RegionD,1539,900.0
RegionD,1540,900.0
RegionD,1541,900.0
RegionD,1542,900.0
RegionD,1543,900.0
RegionD,1544,900.0
RegionD,1545,900.0
RegionD,1546,900.0
RegionD,1547,900.0
RegionD,1548,900.0
RegionD,1549,900.0
RegionD,1550,900.0
